date,store_id,category,avg_price,units_sold,revenue,day_of_week
2025-05-03,5,Bakery,4.247419354838709,56,236.86,Saturday
2025-05-03,5,Baking,3.8414285714285716,65,246.6,Saturday
2025-05-03,5,Beverages,3.2303508771929823,98,313.35,Saturday
2025-05-03,5,Breakfast & Cereal,5.012,77,400.22,Saturday
2025-05-03,5,Candy,2.5046808510638296,72,180.07999999999998,Saturday
2025-05-03,5,Condiments/Sauces/Spices,3.4741935483870967,45,160.49,Saturday
2025-05-03,5,Dairy & Eggs,3.4036,42,145.4,Saturday
2025-05-03,5,Deli,6.298108108108108,64,408.65,Saturday
2025-05-03,5,Frozen Foods,7.022903225806452,50,343.01,Saturday
2025-05-03,5,Grains and Pasta,2.6923076923076925,60,162.94,Saturday
2025-05-03,5,Meat and Seafood,8.799333333333333,50,444.65,Saturday
2025-05-03,5,Pet Food,7.9284,41,325.3,Saturday
2025-05-03,5,Prepared Meals,8.198297872340426,79,622.37,Saturday
2025-05-03,5,Snacks/Cookies/Chips,3.24075,55,177.44,Saturday
2025-05-04,1,Alcohol,11.90846153846154,20,219.51,Sunday
2025-05-04,1,Bakery,4.0385,38,151.84,Sunday
2025-05-04,1,Baking,3.4923529411764704,30,105.75,Sunday
2025-05-04,1,Beverages,3.39,21,71.66,Sunday
2025-05-04,1,Breakfast & Cereal,4.612857142857143,22,105.36,Sunday
2025-05-04,1,Candy,2.5014285714285713,34,88.71,Sunday
2025-05-04,1,Condiments/Sauces/Spices,3.517333333333333,27,91.67,Sunday
2025-05-04,1,Dairy & Eggs,2.7891666666666666,20,57.11,Sunday
2025-05-04,1,Deli,6.679285714285713,22,143.95,Sunday
2025-05-04,1,Frozen Foods,5.804166666666667,23,123.24000000000001,Sunday
2025-05-04,1,Grains and Pasta,2.2725,26,61.629999999999995,Sunday
2025-05-04,1,Meat and Seafood,9.042307692307691,22,203.10999999999999,Sunday
2025-05-04,1,Pet Food,7.706999999999999,13,103.05,Sunday
2025-05-04,1,Prepared Meals,7.404782608695652,37,282.19,Sunday
2025-05-04,1,Snacks/Cookies/Chips,2.9784615384615383,20,60.95,Sunday
2025-05-04,2,Alcohol,12.348055555555556,59,738.47,Sunday
2025-05-04,2,Bakery,4.2807407407407405,46,200.8,Sunday
2025-05-04,2,Baking,3.710277777777778,56,203.37,Sunday
2025-05-04,2,Beverages,2.9574193548387093,48,141.78,Sunday
2025-05-04,2,Breakfast & Cereal,4.905555555555555,42,204.95,Sunday
2025-05-04,2,Candy,2.6365000000000003,34,86.35,Sunday
2025-05-04,2,Condiments/Sauces/Spices,3.6506250000000002,60,213.04,Sunday
2025-05-04,2,Dairy & Eggs,3.394545454545455,38,135.38,Sunday
2025-05-04,2,Deli,6.0379487179487175,63,385.08,Sunday
2025-05-04,2,Frozen Foods,6.540454545454545,40,257.57,Sunday
2025-05-04,2,Grains and Pasta,2.766451612903226,53,142.28,Sunday
2025-05-04,2,Meat and Seafood,9.102222222222222,29,266.26,Sunday
2025-05-04,2,Pet Food,7.2986956521739135,42,308.19,Sunday
2025-05-04,2,Prepared Meals,8.14909090909091,56,439.77,Sunday
2025-05-04,2,Snacks/Cookies/Chips,3.0532142857142857,43,132.32999999999998,Sunday
2025-05-04,3,Alcohol,11.62861111111111,59,641.28,Sunday
2025-05-04,3,Bakery,3.7150000000000003,43,161.43,Sunday
2025-05-04,3,Baking,4.343478260869565,34,141.61,Sunday
2025-05-04,3,Beverages,3.2229166666666664,34,112.86,Sunday
2025-05-04,3,Breakfast & Cereal,4.485416666666667,38,171.45,Sunday
2025-05-04,3,Candy,2.453478260869565,41,98.8,Sunday
2025-05-04,3,Condiments/Sauces/Spices,3.5190476190476194,41,100.74,Sunday
2025-05-04,3,Dairy & Eggs,3.8534615384615383,49,187.66,Sunday
2025-05-04,3,Deli,5.7706451612903225,49,282.72,Sunday
2025-05-04,3,Frozen Foods,6.4928125,53,333.72,Sunday
2025-05-04,3,Grains and Pasta,2.7869444444444444,59,159.73,Sunday
2025-05-04,3,Meat and Seafood,9.4,47,443.63,Sunday
2025-05-04,3,Pet Food,8.1024,37,296.27,Sunday
2025-05-04,3,Prepared Meals,7.7942857142857145,50,389.95,Sunday
2025-05-04,3,Snacks/Cookies/Chips,3.338076923076923,40,133.72,Sunday
2025-05-04,4,Alcohol,11.68342105263158,75,907.9200000000001,Sunday
2025-05-04,4,Bakery,4.09225,73,300.84,Sunday
2025-05-04,4,Baking,3.7637837837837838,60,222.82999999999998,Sunday
2025-05-04,4,Beverages,3.1623076923076923,59,189.19,Sunday
2025-05-04,4,Breakfast & Cereal,4.7216000000000005,42,192.55,Sunday
2025-05-04,4,Candy,2.404285714285714,48,116.73,Sunday
2025-05-04,4,Condiments/Sauces/Spices,3.682962962962963,46,163.73,Sunday
2025-05-04,4,Dairy & Eggs,3.4918181818181817,41,145.95,Sunday
2025-05-04,4,Deli,6.098846153846154,45,273.75,Sunday
2025-05-04,4,Frozen Foods,6.65625,59,376.62,Sunday
2025-05-04,4,Grains and Pasta,2.7803448275862066,46,130.98,Sunday
2025-05-04,4,Meat and Seafood,8.934800000000001,40,350.05,Sunday
2025-05-04,4,Pet Food,7.527931034482759,52,374.99,Sunday
2025-05-04,4,Prepared Meals,8.076764705882354,48,388.68,Sunday
2025-05-04,4,Snacks/Cookies/Chips,2.9596774193548385,52,147.88,Sunday
2025-05-04,5,Alcohol,13.05537037037037,86,1107.35,Sunday
2025-05-04,5,Bakery,3.960434782608696,68,271.75,Sunday
2025-05-04,5,Baking,3.7122222222222225,77,296.40999999999997,Sunday
2025-05-04,5,Beverages,3.1444444444444444,73,234.97,Sunday
2025-05-04,5,Breakfast & Cereal,4.699791666666667,80,377.6,Sunday
2025-05-04,5,Candy,2.508372093023256,71,179.17,Sunday
2025-05-04,5,Condiments/Sauces/Spices,3.725365853658537,66,246.81,Sunday
2025-05-04,5,Dairy & Eggs,3.6885365853658536,79,295.08,Sunday
2025-05-04,5,Deli,6.652941176470588,56,376.0,Sunday
2025-05-04,5,Frozen Foods,6.384411764705882,63,388.94,Sunday
2025-05-04,5,Grains and Pasta,2.6727659574468086,77,212.02,Sunday
2025-05-04,5,Meat and Seafood,9.746410256410257,59,588.95,Sunday
2025-05-04,5,Pet Food,7.350232558139535,71,528.25,Sunday
2025-05-04,5,Prepared Meals,7.8226415094339625,93,728.3,Sunday
2025-05-04,5,Snacks/Cookies/Chips,3.128095238095238,65,202.71,Sunday
2025-05-05,1,Alcohol,11.950666666666667,26,321.86,Monday
2025-05-05,1,Bakery,3.876666666666667,12,45.06,Monday
2025-05-05,1,Baking,3.352727272727273,17,53.61,Monday
2025-05-05,1,Beverages,2.768,10,28.79,Monday
2025-05-05,1,Breakfast & Cereal,4.650526315789474,30,144.48000000000002,Monday
2025-05-05,1,Candy,2.5075,17,41.599999999999994,Monday
2025-05-05,1,Condiments/Sauces/Spices,3.515,12,43.23,Monday
2025-05-05,1,Dairy & Eggs,3.171111111111111,17,54.05,Monday
2025-05-05,1,Deli,6.152,22,138.60999999999999,Monday
2025-05-05,1,Frozen Foods,6.585,6,37.38,Monday
2025-05-05,1,Grains and Pasta,3.111666666666667,10,30.22,Monday
2025-05-05,1,Meat and Seafood,8.301538461538462,18,153.08,Monday
2025-05-05,1,Pet Food,7.7266666666666675,12,95.21,Monday
2025-05-05,1,Prepared Meals,7.9525,13,105.62,Monday
2025-05-05,1,Snacks/Cookies/Chips,3.635,9,33.66,Monday
2025-05-05,2,Alcohol,12.141666666666666,21,250.73,Monday
2025-05-05,2,Bakery,3.5888888888888886,14,47.75,Monday
2025-05-05,2,Baking,3.4866666666666664,16,54.94,Monday
2025-05-05,2,Beverages,2.9188888888888886,16,48.18,Monday
2025-05-05,2,Breakfast & Cereal,4.320625,32,140.76,Monday
2025-05-05,2,Candy,2.2354545454545454,18,38.89,Monday
2025-05-05,2,Condiments/Sauces/Spices,3.776666666666667,21,81.46000000000001,Monday
2025-05-05,2,Dairy & Eggs,3.6344444444444446,15,52.949999999999996,Monday
2025-05-05,2,Deli,6.220909090909092,16,101.22,Monday
2025-05-05,2,Frozen Foods,6.48625,11,74.46000000000001,Monday
2025-05-05,2,Grains and Pasta,2.560769230769231,22,57.43,Monday
2025-05-05,2,Meat and Seafood,8.937222222222223,34,301.58,Monday
2025-05-05,2,Pet Food,7.442,20,142.78,Monday
2025-05-05,2,Prepared Meals,6.511428571428572,13,84.61,Monday
2025-05-05,2,Snacks/Cookies/Chips,2.9949999999999997,21,62.68,Monday
2025-05-05,3,Alcohol,11.677777777777777,30,329.92,Monday
2025-05-05,3,Bakery,3.8325,21,81.9,Monday
2025-05-05,3,Baking,3.755714285714286,35,127.95,Monday
2025-05-05,3,Beverages,3.3578571428571427,19,63.21,Monday
2025-05-05,3,Breakfast & Cereal,4.266875,28,121.88,Monday
2025-05-05,3,Candy,2.293529411764706,28,65.12,Monday
2025-05-05,3,Condiments/Sauces/Spices,3.7199999999999998,25,67.19,Monday
2025-05-05,3,Dairy & Eggs,3.657,17,61.55,Monday
2025-05-05,3,Deli,6.560714285714285,20,123.64,Monday
2025-05-05,3,Frozen Foods,7.017,12,86.23,Monday
2025-05-05,3,Grains and Pasta,2.7327999999999997,40,104.06,Monday
2025-05-05,3,Meat and Seafood,9.764117647058825,28,268.62,Monday
2025-05-05,3,Pet Food,6.83,13,97.3,Monday
2025-05-05,3,Prepared Meals,7.736363636363635,35,269.85,Monday
2025-05-05,3,Snacks/Cookies/Chips,3.0166666666666666,23,69.24,Monday
2025-05-05,4,Alcohol,11.780666666666667,25,294.82,Monday
2025-05-05,4,Bakery,4.036,27,109.4,Monday
2025-05-05,4,Baking,3.7372727272727273,41,146.29,Monday
2025-05-05,4,Beverages,2.9125,29,83.96,Monday
2025-05-05,4,Breakfast & Cereal,4.850434782608696,38,182.34,Monday
2025-05-05,4,Candy,2.365789473684211,31,76.09,Monday
2025-05-05,4,Condiments/Sauces/Spices,3.731666666666667,29,108.23,Monday
2025-05-05,4,Dairy & Eggs,3.605,29,102.07,Monday
2025-05-05,4,Deli,6.277777777777778,26,161.71,Monday
2025-05-05,4,Frozen Foods,6.94125,32,213.18,Monday
2025-05-05,4,Grains and Pasta,2.6917647058823526,33,88.65,Monday
2025-05-05,4,Meat and Seafood,8.97,29,253.47,Monday
2025-05-05,4,Pet Food,8.102666666666666,27,224.99,Monday
2025-05-05,4,Prepared Meals,8.978695652173913,40,363.18,Monday
2025-05-05,4,Snacks/Cookies/Chips,3.1752631578947366,32,101.81,Monday
2025-05-05,5,Alcohol,11.787777777777777,51,603.05,Monday
2025-05-05,5,Bakery,3.7400000000000007,39,143.7,Monday
2025-05-05,5,Baking,3.435185185185185,49,165.66,Monday
2025-05-05,5,Beverages,3.21,47,153.61,Monday
2025-05-05,5,Breakfast & Cereal,4.7246875,54,264.62,Monday
2025-05-05,5,Candy,2.435151515151515,54,134.11,Monday
2025-05-05,5,Condiments/Sauces/Spices,3.4166666666666665,41,138.07,Monday
2025-05-05,5,Dairy & Eggs,3.7186363636363637,37,140.27,Monday
2025-05-05,5,Deli,6.385416666666667,47,299.24,Monday
2025-05-05,5,Frozen Foods,7.352631578947368,30,207.61,Monday
2025-05-05,5,Grains and Pasta,2.7930769230769235,46,133.19,Monday
2025-05-05,5,Meat and Seafood,9.6576,41,397.86,Monday
2025-05-05,5,Pet Food,6.9226086956521735,39,266.56,Monday
2025-05-05,5,Prepared Meals,7.7782857142857145,57,435.17,Monday
2025-05-05,5,Snacks/Cookies/Chips,3.0855172413793106,46,142.76,Monday
2025-05-06,1,Alcohol,11.862941176470587,28,330.86,Tuesday
2025-05-06,1,Bakery,3.604,22,78.14,Tuesday
2025-05-06,1,Baking,3.7829411764705885,32,118.0,Tuesday
2025-05-06,1,Beverages,3.059,19,56.31,Tuesday
2025-05-06,1,Breakfast & Cereal,4.191538461538462,18,74.57,Tuesday
2025-05-06,1,Candy,2.4058333333333333,19,43.83,Tuesday
2025-05-06,1,Condiments/Sauces/Spices,3.267777777777778,12,41.34,Tuesday
2025-05-06,1,Dairy & Eggs,4.025454545454545,22,90.81,Tuesday
2025-05-06,1,Deli,5.7011111111111115,14,83.2,Tuesday
2025-05-06,1,Frozen Foods,6.88,14,91.84,Tuesday
2025-05-06,1,Grains and Pasta,2.63,13,35.71,Tuesday
2025-05-06,1,Meat and Seafood,7.927142857142856,14,113.28,Tuesday
2025-05-06,1,Pet Food,7.2025,20,145.68,Tuesday
2025-05-06,1,Prepared Meals,8.086666666666666,20,160.13,Tuesday
2025-05-06,1,Snacks/Cookies/Chips,2.68,13,35.58,Tuesday
2025-05-06,2,Alcohol,13.022631578947369,36,463.15000000000003,Tuesday
2025-05-06,2,Bakery,3.8339999999999996,16,61.16,Tuesday
2025-05-06,2,Baking,3.26,26,88.5,Tuesday
2025-05-06,2,Beverages,3.212941176470588,26,87.74000000000001,Tuesday
2025-05-06,2,Breakfast & Cereal,4.367142857142857,21,91.42,Tuesday
2025-05-06,2,Candy,2.6672727272727275,17,44.43,Tuesday
2025-05-06,2,Condiments/Sauces/Spices,3.826470588235294,28,109.11,Tuesday
2025-05-06,2,Dairy & Eggs,3.805333333333333,22,80.24,Tuesday
2025-05-06,2,Deli,7.133333333333334,15,113.68,Tuesday
2025-05-06,2,Frozen Foods,6.794615384615384,24,165.15,Tuesday
2025-05-06,2,Grains and Pasta,2.60875,31,80.46,Tuesday
2025-05-06,2,Meat and Seafood,9.19,21,200.22,Tuesday
2025-05-06,2,Pet Food,7.604117647058824,31,232.89,Tuesday
2025-05-06,2,Prepared Meals,8.384,34,278.89,Tuesday
2025-05-06,2,Snacks/Cookies/Chips,3.2533333333333334,17,53.82,Tuesday
2025-05-06,3,Alcohol,12.339444444444444,25,306.76,Tuesday
2025-05-06,3,Bakery,3.9200000000000004,32,120.65,Tuesday
2025-05-06,3,Baking,3.688947368421053,33,119.34,Tuesday
2025-05-06,3,Beverages,3.226111111111111,31,101.03999999999999,Tuesday
2025-05-06,3,Breakfast & Cereal,4.696111111111112,26,122.03999999999999,Tuesday
2025-05-06,3,Candy,2.4678571428571425,29,72.92,Tuesday
2025-05-06,3,Condiments/Sauces/Spices,3.655925925925926,44,114.53,Tuesday
2025-05-06,3,Dairy & Eggs,3.5944444444444446,18,62.05,Tuesday
2025-05-06,3,Deli,6.378235294117648,31,194.38,Tuesday
2025-05-06,3,Frozen Foods,6.93375,26,171.07999999999998,Tuesday
2025-05-06,3,Grains and Pasta,2.6605,36,96.05,Tuesday
2025-05-06,3,Meat and Seafood,9.613913043478261,38,358.09000000000003,Tuesday
2025-05-06,3,Pet Food,8.169166666666667,13,108.69999999999999,Tuesday
2025-05-06,3,Prepared Meals,8.714285714285714,38,331.56,Tuesday
2025-05-06,3,Snacks/Cookies/Chips,3.1885714285714286,25,77.61,Tuesday
2025-05-06,4,Alcohol,12.825454545454546,36,477.81,Tuesday
2025-05-06,4,Bakery,3.821,27,104.26,Tuesday
2025-05-06,4,Baking,3.862692307692308,42,162.42,Tuesday
2025-05-06,4,Beverages,3.3367741935483872,52,173.18,Tuesday
2025-05-06,4,Breakfast & Cereal,5.1865625,59,304.05,Tuesday
2025-05-06,4,Candy,2.4076190476190478,38,89.86,Tuesday
2025-05-06,4,Condiments/Sauces/Spices,3.7945,25,94.68,Tuesday
2025-05-06,4,Dairy & Eggs,3.9844444444444442,19,74.23,Tuesday
2025-05-06,4,Deli,5.931923076923076,40,233.89,Tuesday
2025-05-06,4,Frozen Foods,7.972666666666667,25,192.89000000000001,Tuesday
2025-05-06,4,Grains and Pasta,2.508076923076923,39,96.96,Tuesday
2025-05-06,4,Meat and Seafood,10.140666666666668,20,205.68,Tuesday
2025-05-06,4,Pet Food,8.098235294117648,27,229.29999999999998,Tuesday
2025-05-06,4,Prepared Meals,7.478387096774193,54,413.68,Tuesday
2025-05-06,4,Snacks/Cookies/Chips,3.345185185185185,42,139.79,Tuesday
2025-05-06,5,Alcohol,12.595172413793103,41,502.99,Tuesday
2025-05-06,5,Bakery,3.893170731707317,71,275.67,Tuesday
2025-05-06,5,Baking,4.124642857142857,50,204.89,Tuesday
2025-05-06,5,Beverages,3.3360714285714286,42,134.45,Tuesday
2025-05-06,5,Breakfast & Cereal,4.929545454545455,39,198.05,Tuesday
2025-05-06,5,Candy,2.5348275862068967,43,109.01,Tuesday
2025-05-06,5,Condiments/Sauces/Spices,3.6643333333333334,51,181.14,Tuesday
2025-05-06,5,Dairy & Eggs,3.7166666666666663,32,123.35000000000001,Tuesday
2025-05-06,5,Deli,6.156923076923078,45,274.86,Tuesday
2025-05-06,5,Frozen Foods,5.955263157894737,29,170.0,Tuesday
2025-05-06,5,Grains and Pasta,2.801304347826087,36,100.36,Tuesday
2025-05-06,5,Meat and Seafood,9.326578947368422,52,500.64,Tuesday
2025-05-06,5,Pet Food,8.095454545454546,30,237.67,Tuesday
2025-05-06,5,Prepared Meals,8.987857142857143,54,492.92,Tuesday
2025-05-06,5,Snacks/Cookies/Chips,3.255263157894737,35,114.22,Tuesday
2025-05-07,1,Alcohol,12.151875,27,332.53,Wednesday
2025-05-07,1,Bakery,4.231875,28,118.69,Wednesday
2025-05-07,1,Baking,4.2837499999999995,12,48.629999999999995,Wednesday
2025-05-07,1,Beverages,2.7899999999999996,17,48.9,Wednesday
2025-05-07,1,Breakfast & Cereal,4.18,13,59.28,Wednesday
2025-05-07,1,Candy,2.55875,29,75.86,Wednesday
2025-05-07,1,Condiments/Sauces/Spices,3.718461538461539,27,104.58,Wednesday
2025-05-07,1,Dairy & Eggs,3.666363636363636,20,75.11,Wednesday
2025-05-07,1,Deli,5.841666666666666,11,62.75,Wednesday
2025-05-07,1,Frozen Foods,6.250666666666667,25,150.25,Wednesday
2025-05-07,1,Grains and Pasta,2.79875,14,39.13,Wednesday
2025-05-07,1,Meat and Seafood,10.4,16,176.95,Wednesday
2025-05-07,1,Pet Food,7.689166666666666,19,142.96,Wednesday
2025-05-07,1,Prepared Meals,8.5625,29,237.61,Wednesday
2025-05-07,1,Snacks/Cookies/Chips,3.135,32,99.07,Wednesday
2025-05-07,2,Alcohol,11.300666666666666,27,326.35,Wednesday
2025-05-07,2,Bakery,3.884285714285714,19,69.99,Wednesday
2025-05-07,2,Baking,3.627333333333333,30,108.17,Wednesday
2025-05-07,2,Beverages,3.125294117647059,36,112.16,Wednesday
2025-05-07,2,Breakfast & Cereal,4.990833333333334,46,237.3,Wednesday
2025-05-07,2,Candy,2.3658333333333332,19,44.37,Wednesday
2025-05-07,2,Condiments/Sauces/Spices,3.574,23,79.08,Wednesday
2025-05-07,2,Dairy & Eggs,3.6368421052631574,36,132.37,Wednesday
2025-05-07,2,Deli,6.245357142857143,43,271.72,Wednesday
2025-05-07,2,Frozen Foods,6.478888888888889,18,115.92,Wednesday
2025-05-07,2,Grains and Pasta,2.5327777777777776,25,64.81,Wednesday
2025-05-07,2,Meat and Seafood,8.321764705882353,32,267.0,Wednesday
2025-05-07,2,Pet Food,7.828749999999999,21,163.22,Wednesday
2025-05-07,2,Prepared Meals,8.400526315789474,33,274.78,Wednesday
2025-05-07,2,Snacks/Cookies/Chips,3.401875,27,90.31,Wednesday
2025-05-07,3,Alcohol,12.26157894736842,27,320.86,Wednesday
2025-05-07,3,Bakery,4.189047619047619,30,129.65,Wednesday
2025-05-07,3,Baking,3.658888888888889,14,51.75,Wednesday
2025-05-07,3,Beverages,3.182105263157895,32,104.14,Wednesday
2025-05-07,3,Breakfast & Cereal,4.487727272727273,29,128.85,Wednesday
2025-05-07,3,Candy,2.5155555555555558,25,61.55,Wednesday
2025-05-07,3,Condiments/Sauces/Spices,3.3,29,67.4,Wednesday
2025-05-07,3,Dairy & Eggs,3.1950000000000003,11,35.64,Wednesday
2025-05-07,3,Deli,5.97,28,163.95,Wednesday
2025-05-07,3,Frozen Foods,7.184,23,160.68,Wednesday
2025-05-07,3,Grains and Pasta,2.534761904761905,34,84.39,Wednesday
2025-05-07,3,Meat and Seafood,9.890555555555556,32,297.33,Wednesday
2025-05-07,3,Pet Food,7.015882352941176,29,201.81,Wednesday
2025-05-07,3,Prepared Meals,7.76125,50,377.08,Wednesday
2025-05-07,3,Snacks/Cookies/Chips,3.421875,21,71.9,Wednesday
2025-05-07,4,Alcohol,11.148148148148149,43,465.89,Wednesday
2025-05-07,4,Bakery,4.36375,24,107.86999999999999,Wednesday
2025-05-07,4,Baking,3.6525925925925926,49,176.36,Wednesday
2025-05-07,4,Beverages,3.261764705882353,26,87.42,Wednesday
2025-05-07,4,Breakfast & Cereal,5.011052631578947,30,149.56,Wednesday
2025-05-07,4,Candy,2.636111111111111,32,82.69,Wednesday
2025-05-07,4,Condiments/Sauces/Spices,3.719130434782609,37,142.62,Wednesday
2025-05-07,4,Dairy & Eggs,3.8707142857142856,56,211.45,Wednesday
2025-05-07,4,Deli,6.337142857142857,45,288.3,Wednesday
2025-05-07,4,Frozen Foods,5.9262500000000005,26,161.76,Wednesday
2025-05-07,4,Grains and Pasta,2.549130434782609,48,122.69,Wednesday
2025-05-07,4,Meat and Seafood,8.739090909090908,35,300.86,Wednesday
2025-05-07,4,Pet Food,7.211428571428572,40,282.65,Wednesday
2025-05-07,4,Prepared Meals,7.662608695652175,38,279.09,Wednesday
2025-05-07,4,Snacks/Cookies/Chips,3.4244999999999997,35,119.3,Wednesday
2025-05-07,5,Alcohol,12.101142857142857,51,601.95,Wednesday
2025-05-07,5,Bakery,4.285,33,141.22,Wednesday
2025-05-07,5,Baking,3.743913043478261,33,123.61,Wednesday
2025-05-07,5,Beverages,2.961,32,96.79,Wednesday
2025-05-07,5,Breakfast & Cereal,5.099047619047619,31,161.47,Wednesday
2025-05-07,5,Candy,2.5545454545454547,31,78.53,Wednesday
2025-05-07,5,Condiments/Sauces/Spices,3.83578947368421,29,107.53,Wednesday
2025-05-07,5,Dairy & Eggs,3.336666666666667,40,126.37,Wednesday
2025-05-07,5,Deli,6.214814814814815,48,304.31,Wednesday
2025-05-07,5,Frozen Foods,6.037391304347826,37,221.25,Wednesday
2025-05-07,5,Grains and Pasta,2.5582352941176474,56,138.7,Wednesday
2025-05-07,5,Meat and Seafood,9.032857142857143,52,459.54,Wednesday
2025-05-07,5,Pet Food,7.654137931034483,58,439.99,Wednesday
2025-05-07,5,Prepared Meals,7.74,63,480.02,Wednesday
2025-05-07,5,Snacks/Cookies/Chips,3.0232,44,136.66,Wednesday
2025-05-08,1,Alcohol,11.5465,40,463.96000000000004,Thursday
2025-05-08,1,Bakery,3.672222222222222,12,43.87,Thursday
2025-05-08,1,Baking,4.5525,20,90.33,Thursday
2025-05-08,1,Beverages,3.7655555555555558,11,41.92,Thursday
2025-05-08,1,Breakfast & Cereal,4.693333333333333,20,92.19,Thursday
2025-05-08,1,Candy,2.5986666666666665,26,67.21,Thursday
2025-05-08,1,Condiments/Sauces/Spices,3.816470588235294,34,131.34,Thursday
2025-05-08,1,Dairy & Eggs,3.2857142857142856,26,86.16,Thursday
2025-05-08,1,Deli,5.796666666666667,14,82.59,Thursday
2025-05-08,1,Frozen Foods,7.2299999999999995,11,77.91,Thursday
2025-05-08,1,Grains and Pasta,2.55,29,71.61,Thursday
2025-05-08,1,Meat and Seafood,8.645714285714286,28,244.47,Thursday
2025-05-08,1,Pet Food,7.194285714285714,12,85.64,Thursday
2025-05-08,1,Prepared Meals,7.364166666666667,22,156.12,Thursday
2025-05-08,1,Snacks/Cookies/Chips,2.9964705882352938,27,80.79,Thursday
2025-05-08,2,Alcohol,11.706111111111111,30,346.11,Thursday
2025-05-08,2,Bakery,4.152727272727272,17,70.99,Thursday
2025-05-08,2,Baking,3.67375,26,94.51,Thursday
2025-05-08,2,Beverages,3.106666666666667,21,68.05,Thursday
2025-05-08,2,Breakfast & Cereal,5.044,17,82.57000000000001,Thursday
2025-05-08,2,Candy,2.52,22,55.9,Thursday
2025-05-08,2,Condiments/Sauces/Spices,3.675625,27,100.11,Thursday
2025-05-08,2,Dairy & Eggs,3.348888888888889,28,94.75,Thursday
2025-05-08,2,Deli,5.845882352941176,26,150.86,Thursday
2025-05-08,2,Frozen Foods,6.765882352941176,28,186.91,Thursday
2025-05-08,2,Grains and Pasta,2.63,34,90.28,Thursday
2025-05-08,2,Meat and Seafood,9.383750000000001,25,229.71,Thursday
2025-05-08,2,Pet Food,7.83125,28,225.59,Thursday
2025-05-08,2,Prepared Meals,8.387272727272729,17,142.24,Thursday
2025-05-08,2,Snacks/Cookies/Chips,3.057777777777778,32,96.89,Thursday
2025-05-08,3,Alcohol,12.677142857142856,34,395.44,Thursday
2025-05-08,3,Bakery,4.062352941176471,28,112.2,Thursday
2025-05-08,3,Baking,4.3191304347826085,38,161.77,Thursday
2025-05-08,3,Beverages,2.928260869565217,50,147.66,Thursday
2025-05-08,3,Breakfast & Cereal,4.8531578947368414,30,146.85999999999999,Thursday
2025-05-08,3,Candy,2.410625,30,71.48,Thursday
2025-05-08,3,Condiments/Sauces/Spices,4.060588235294118,26,69.95,Thursday
2025-05-08,3,Dairy & Eggs,3.7064285714285714,48,177.03,Thursday
2025-05-08,3,Deli,6.160434782608696,39,247.61,Thursday
2025-05-08,3,Frozen Foods,7.204545454545454,38,269.74,Thursday
2025-05-08,3,Grains and Pasta,2.544857142857143,64,165.45,Thursday
2025-05-08,3,Meat and Seafood,9.092142857142857,50,456.39,Thursday
2025-05-08,3,Pet Food,7.554444444444444,30,228.74,Thursday
2025-05-08,3,Prepared Meals,7.94904761904762,34,267.24,Thursday
2025-05-08,3,Snacks/Cookies/Chips,3.2125,38,122.46,Thursday
2025-05-08,4,Alcohol,12.680833333333332,60,761.67,Thursday
2025-05-08,4,Bakery,4.2094736842105265,30,127.38,Thursday
2025-05-08,4,Baking,3.72962962962963,39,149.10999999999999,Thursday
2025-05-08,4,Beverages,3.1052631578947367,33,105.3,Thursday
2025-05-08,4,Breakfast & Cereal,4.643703703703704,45,204.9,Thursday
2025-05-08,4,Candy,2.65,27,70.0,Thursday
2025-05-08,4,Condiments/Sauces/Spices,3.7199999999999998,51,186.13,Thursday
2025-05-08,4,Dairy & Eggs,3.315,41,134.58,Thursday
2025-05-08,4,Deli,6.275600000000001,42,262.08,Thursday
2025-05-08,4,Frozen Foods,6.053333333333334,39,223.76,Thursday
2025-05-08,4,Grains and Pasta,2.4803448275862072,50,124.65,Thursday
2025-05-08,4,Meat and Seafood,9.7212,40,392.71,Thursday
2025-05-08,4,Pet Food,7.412758620689655,48,361.26,Thursday
2025-05-08,4,Prepared Meals,7.758235294117647,53,408.8,Thursday
2025-05-08,4,Snacks/Cookies/Chips,3.20047619047619,32,104.1,Thursday
2025-05-08,5,Alcohol,12.94814814814815,44,576.71,Thursday
2025-05-08,5,Bakery,3.781071428571429,54,206.84,Thursday
2025-05-08,5,Baking,3.809444444444444,29,108.67,Thursday
2025-05-08,5,Beverages,3.433913043478261,39,129.72,Thursday
2025-05-08,5,Breakfast & Cereal,4.880303030303031,57,273.01,Thursday
2025-05-08,5,Candy,2.4524,42,102.61,Thursday
2025-05-08,5,Condiments/Sauces/Spices,3.8664285714285715,45,171.67000000000002,Thursday
2025-05-08,5,Dairy & Eggs,3.8339999999999996,32,123.37,Thursday
2025-05-08,5,Deli,6.135714285714286,46,294.6,Thursday
2025-05-08,5,Frozen Foods,6.521176470588236,28,177.61,Thursday
2025-05-08,5,Grains and Pasta,2.711621621621622,60,164.78,Thursday
2025-05-08,5,Meat and Seafood,9.08705882352941,26,234.79,Thursday
2025-05-08,5,Pet Food,7.918000000000001,37,296.35,Thursday
2025-05-08,5,Prepared Meals,7.614814814814815,49,370.57,Thursday
2025-05-08,5,Snacks/Cookies/Chips,3.218571428571429,51,165.68,Thursday
2025-05-09,1,Alcohol,12.509285714285713,24,293.78,Friday
