transaction_id,customer_id,store_id,txn_ts,subtotal,tax,total,num_items,payment_type,day_name
TX-20250708-102626,C002023,1,2025-07-08 13:53:00,24.81,2.20,27.01,3,WALLET,Tuesday
TX-20250708-102627,C001500,1,2025-07-08 13:49:00,27.84,2.47,30.31,5,CASH,Tuesday
TX-20250708-102628,C004872,1,2025-07-08 10:04:00,10.06,0.84,10.30,3,CREDIT,Tuesday
TX-20250708-102629,C001225,1,2025-07-08 19:59:00,14.42,1.28,15.70,3,DEBIT,Tuesday
TX-20250708-102630,C001014,1,2025-07-08 13:08:00,4.84,0.43,5.27,2,CREDIT,Tuesday
TX-20250708-102631,C003562,1,2025-07-08 10:14:00,26.44,2.07,25.42,7,WALLET,Tuesday
TX-20250708-102632,C004558,1,2025-07-08 18:44:00,37.96,3.37,41.33,6,WALLET,Tuesday
TX-20250708-102633,C004258,1,2025-07-08 15:51:00,26.90,2.18,26.75,7,WALLET,Tuesday
TX-20250708-102634,C002768,1,2025-07-08 08:35:00,31.29,2.78,34.07,8,CREDIT,Tuesday
TX-20250708-102635,C004356,1,2025-07-08 17:00:00,37.89,3.10,38.04,7,WALLET,Tuesday
TX-20250708-102636,C003368,1,2025-07-08 12:32:00,12.23,1.04,12.74,3,CASH,Tuesday
TX-20250708-102637,C002740,1,2025-07-08 17:24:00,43.26,3.74,45.86,8,CASH,Tuesday
TX-20250708-102638,C000347,1,2025-07-08 19:28:00,21.04,1.71,20.99,5,CREDIT,Tuesday
TX-20250708-102639,C001309,1,2025-07-08 15:38:00,43.46,3.86,47.32,6,CREDIT,Tuesday
TX-20250708-102640,C004454,1,2025-07-08 13:39:00,18.93,1.68,20.61,5,CASH,Tuesday
TX-20250708-102641,C001387,1,2025-07-08 15:59:00,7.33,0.65,7.98,3,DEBIT,Tuesday
TX-20250708-102642,C003778,1,2025-07-08 12:40:00,30.49,2.60,31.91,7,CREDIT,Tuesday
TX-20250708-102643,C001269,1,2025-07-08 16:36:00,19.56,1.74,21.30,3,CASH,Tuesday
TX-20250708-102644,C004398,1,2025-07-08 12:08:00,37.38,3.32,40.70,7,CASH,Tuesday
TX-20250708-102645,C004837,1,2025-07-08 19:07:00,14.59,1.23,15.07,4,DEBIT,Tuesday
TX-20250708-102646,C000527,1,2025-07-08 11:36:00,5.62,0.50,6.12,1,DEBIT,Tuesday
TX-20250708-102647,C000971,1,2025-07-08 12:04:00,34.03,2.81,34.46,7,DEBIT,Tuesday
TX-20250708-102648,C002599,1,2025-07-08 14:05:00,4.86,0.43,5.29,2,CREDIT,Tuesday
TX-20250708-102649,C000577,1,2025-07-08 18:09:00,10.70,0.95,11.65,2,WALLET,Tuesday
TX-20250708-102650,C004946,1,2025-07-08 12:53:00,73.86,6.56,80.42,6,CREDIT,Tuesday
TX-20250708-102651,C003752,1,2025-07-08 13:54:00,8.77,0.78,9.55,3,CREDIT,Tuesday
TX-20250708-102652,C001080,1,2025-07-08 13:53:00,47.29,3.96,48.60,9,DEBIT,Tuesday
TX-20250708-102653,C000240,1,2025-07-08 20:01:00,64.86,5.36,65.77,9,CREDIT,Tuesday
TX-20250708-102654,C001604,1,2025-07-08 11:16:00,4.99,0.44,5.43,1,CREDIT,Tuesday
TX-20250708-102655,C001306,1,2025-07-08 18:29:00,20.88,1.85,22.73,2,CREDIT,Tuesday
TX-20250708-102656,C001282,1,2025-07-08 18:09:00,9.11,0.81,9.92,1,DEBIT,Tuesday
TX-20250708-102657,C000417,1,2025-07-08 13:30:00,16.30,1.45,17.75,4,CREDIT,Tuesday
TX-20250708-102658,C002421,1,2025-07-08 19:45:00,11.62,1.03,12.65,2,CREDIT,Tuesday
TX-20250708-102659,C000454,1,2025-07-08 10:56:00,22.02,1.76,21.62,5,DEBIT,Tuesday
TX-20250708-102660,C001212,1,2025-07-08 20:02:00,26.05,2.20,27.00,5,CASH,Tuesday
TX-20250708-102661,C003480,1,2025-07-08 13:23:00,7.47,0.66,8.13,3,CREDIT,Tuesday
TX-20250708-102662,C002410,1,2025-07-08 19:41:00,32.09,2.85,34.94,6,DEBIT,Tuesday
TX-20250708-102663,C001488,1,2025-07-08 14:16:00,18.56,1.65,20.21,7,WALLET,Tuesday
TX-20250708-102664,C002839,2,2025-07-08 15:13:00,5.67,0.50,6.17,3,CREDIT,Tuesday
TX-20250708-102665,C003841,2,2025-07-08 19:06:00,31.35,2.78,34.13,5,CREDIT,Tuesday
TX-20250708-102666,C004474,2,2025-07-08 18:20:00,80.34,7.13,87.47,10,WALLET,Tuesday
TX-20250708-102667,C002454,2,2025-07-08 11:13:00,20.86,1.85,22.71,4,DEBIT,Tuesday
TX-20250708-102668,C001052,2,2025-07-08 20:09:00,10.27,0.91,11.18,3,CREDIT,Tuesday
TX-20250708-102669,C000674,2,2025-07-08 18:24:00,56.47,5.01,61.48,9,CASH,Tuesday
TX-20250708-102670,C001331,2,2025-07-08 19:17:00,26.41,2.34,28.75,5,CASH,Tuesday
TX-20250708-102671,C000203,2,2025-07-08 11:04:00,21.40,1.90,23.30,2,WALLET,Tuesday
TX-20250708-102672,C004896,2,2025-07-08 11:32:00,5.42,0.48,5.90,2,DEBIT,Tuesday
TX-20250708-102673,C000544,2,2025-07-08 09:12:00,13.06,1.16,14.22,2,CREDIT,Tuesday
TX-20250708-102674,C002757,2,2025-07-08 15:51:00,14.00,1.24,15.24,3,WALLET,Tuesday
TX-20250708-102675,C002953,2,2025-07-08 19:58:00,53.46,4.45,54.62,8,CREDIT,Tuesday
TX-20250708-102676,C002179,2,2025-07-08 15:15:00,22.76,2.02,24.78,3,WALLET,Tuesday
TX-20250708-102677,C001856,2,2025-07-08 18:51:00,22.53,2.00,24.53,8,CASH,Tuesday
TX-20250708-102678,C003584,2,2025-07-08 10:27:00,15.16,1.29,15.77,5,CASH,Tuesday
TX-20250708-102679,C002350,2,2025-07-08 20:51:00,37.30,3.31,40.61,6,WALLET,Tuesday
TX-20250708-102680,C004202,2,2025-07-08 18:25:00,34.42,3.05,37.47,8,CASH,Tuesday
TX-20250708-102681,C003564,2,2025-07-08 10:38:00,40.34,3.58,43.92,6,CASH,Tuesday
TX-20250708-102682,C004538,2,2025-07-08 19:55:00,34.66,2.92,35.86,5,WALLET,Tuesday
TX-20250708-102683,C001836,2,2025-07-08 12:53:00,11.76,1.04,12.80,2,DEBIT,Tuesday
TX-20250708-102684,C003876,2,2025-07-08 15:33:00,6.50,0.49,6.01,2,CREDIT,Tuesday
TX-20250708-102685,C004573,2,2025-07-08 17:09:00,20.04,1.78,21.82,3,WALLET,Tuesday
TX-20250708-102686,C003562,2,2025-07-08 11:14:00,33.87,2.95,36.22,5,CREDIT,Tuesday
TX-20250708-102687,C004292,2,2025-07-08 14:03:00,27.08,2.36,29.00,7,DEBIT,Tuesday
TX-20250708-102688,C003842,2,2025-07-08 11:46:00,19.62,1.66,20.34,4,CREDIT,Tuesday
TX-20250708-102689,C003442,2,2025-07-08 12:00:00,10.01,0.84,10.32,4,CREDIT,Tuesday
TX-20250708-102690,C001454,2,2025-07-08 10:32:00,20.48,1.82,22.30,3,DEBIT,Tuesday
TX-20250708-102691,C003830,2,2025-07-08 18:44:00,14.59,1.18,14.47,4,CASH,Tuesday
TX-20250708-102692,C003482,2,2025-07-08 18:59:00,41.37,3.67,45.04,6,DEBIT,Tuesday
TX-20250708-102693,C001279,2,2025-07-08 09:03:00,44.60,3.96,48.56,3,WALLET,Tuesday
TX-20250708-102694,C003078,2,2025-07-08 16:09:00,28.29,2.51,30.80,5,CREDIT,Tuesday
TX-20250708-102695,C000944,2,2025-07-08 16:19:00,12.63,1.12,13.75,4,DEBIT,Tuesday
TX-20250708-102696,C004380,2,2025-07-08 15:50:00,25.20,2.24,27.44,3,CREDIT,Tuesday
TX-20250708-102697,C001442,2,2025-07-08 14:42:00,7.99,0.71,8.70,3,DEBIT,Tuesday
TX-20250708-102698,C000342,2,2025-07-08 14:32:00,15.41,1.37,16.78,2,CASH,Tuesday
TX-20250708-102699,C001310,2,2025-07-08 19:34:00,22.14,1.96,24.10,3,WALLET,Tuesday
TX-20250708-102700,C002726,2,2025-07-08 15:18:00,10.40,0.92,11.32,4,DEBIT,Tuesday
TX-20250708-102701,C003984,2,2025-07-08 16:22:00,9.48,0.84,10.32,2,CASH,Tuesday
TX-20250708-102702,C004867,2,2025-07-08 15:56:00,18.18,1.61,19.79,3,CREDIT,Tuesday
TX-20250708-102703,C001842,2,2025-07-08 17:51:00,29.39,2.45,30.07,7,WALLET,Tuesday
TX-20250708-102704,C001960,2,2025-07-08 18:32:00,20.69,1.84,22.53,4,CASH,Tuesday
TX-20250708-102705,C004090,2,2025-07-08 15:39:00,12.69,1.13,13.82,5,CREDIT,Tuesday
TX-20250708-102706,C000565,2,2025-07-08 14:45:00,5.89,0.52,6.41,1,CASH,Tuesday
TX-20250708-102707,C002659,2,2025-07-08 14:18:00,19.14,1.55,19.07,6,CASH,Tuesday
TX-20250708-102708,C004336,2,2025-07-08 18:29:00,7.64,0.63,7.76,2,WALLET,Tuesday
TX-20250708-102709,C001927,2,2025-07-08 16:39:00,17.10,1.52,18.62,3,WALLET,Tuesday
TX-20250708-102710,C003851,2,2025-07-08 12:36:00,4.95,0.44,5.39,2,WALLET,Tuesday
TX-20250708-102711,C000862,2,2025-07-08 19:36:00,14.88,1.22,14.95,3,CASH,Tuesday
TX-20250708-102712,C001288,2,2025-07-08 17:23:00,6.92,0.55,6.72,2,DEBIT,Tuesday
TX-20250708-102713,C003884,2,2025-07-08 13:29:00,8.76,0.78,9.54,2,CREDIT,Tuesday
TX-20250708-102714,C004022,2,2025-07-08 13:19:00,43.00,3.82,46.82,6,WALLET,Tuesday
TX-20250708-102715,C004445,2,2025-07-08 17:18:00,28.25,2.51,30.76,4,WALLET,Tuesday
TX-20250708-102716,C001489,2,2025-07-08 17:07:00,18.97,1.68,20.65,5,CASH,Tuesday
TX-20250708-102717,C002169,2,2025-07-08 16:42:00,16.06,1.43,17.49,2,WALLET,Tuesday
TX-20250708-102718,C000241,2,2025-07-08 18:21:00,14.53,1.24,15.20,4,DEBIT,Tuesday
TX-20250708-102719,C004271,2,2025-07-08 20:52:00,9.32,0.83,10.15,2,DEBIT,Tuesday
TX-20250708-102720,C000103,2,2025-07-08 18:01:00,28.27,2.51,30.78,5,WALLET,Tuesday
TX-20250708-102721,C000270,2,2025-07-08 20:19:00,17.58,1.56,19.14,3,CREDIT,Tuesday
TX-20250708-102722,C002955,2,2025-07-08 13:09:00,32.85,2.71,33.28,7,WALLET,Tuesday
TX-20250708-102723,C003974,2,2025-07-08 19:06:00,36.50,3.11,38.14,9,CASH,Tuesday
TX-20250708-102724,C002138,2,2025-07-08 18:06:00,49.19,4.37,53.56,8,DEBIT,Tuesday
TX-20250708-102725,C003675,2,2025-07-08 15:57:00,86.60,7.69,94.29,9,CASH,Tuesday
TX-20250708-102726,C000888,2,2025-07-08 14:51:00,11.44,1.02,12.46,2,WALLET,Tuesday
TX-20250708-102727,C003706,2,2025-07-08 13:32:00,34.00,3.02,37.02,5,DEBIT,Tuesday
TX-20250708-102728,C003563,2,2025-07-08 10:08:00,20.87,1.85,22.72,3,WALLET,Tuesday
TX-20250708-102729,C004420,2,2025-07-08 11:44:00,23.33,2.02,24.75,3,CREDIT,Tuesday
TX-20250708-102730,C002063,2,2025-07-08 08:07:00,20.93,1.86,22.79,3,CASH,Tuesday
TX-20250708-102731,C004997,3,2025-07-08 10:24:00,34.12,2.65,32.54,7,CASH,Tuesday
TX-20250708-102732,C002355,3,2025-07-08 09:00:00,53.56,4.75,58.31,7,DEBIT,Tuesday
TX-20250708-102733,C000787,3,2025-07-08 16:11:00,50.24,4.46,54.70,8,DEBIT,Tuesday
TX-20250708-102734,C001707,3,2025-07-08 12:56:00,75.89,6.74,82.63,10,WALLET,Tuesday
TX-20250708-102735,C000125,3,2025-07-08 08:50:00,26.37,2.21,27.09,6,DEBIT,Tuesday
TX-20250708-102736,C003391,3,2025-07-08 20:01:00,48.44,4.30,52.74,6,WALLET,Tuesday
TX-20250708-102737,C003336,3,2025-07-08 08:01:00,23.31,2.07,25.38,3,WALLET,Tuesday
TX-20250708-102738,C000391,3,2025-07-08 19:57:00,32.54,2.73,33.49,8,DEBIT,Tuesday
TX-20250708-102739,C002057,3,2025-07-08 12:18:00,13.96,0.99,12.15,3,DEBIT,Tuesday
TX-20250708-102740,C002509,3,2025-07-08 11:47:00,38.74,3.44,42.18,3,CASH,Tuesday
TX-20250708-102741,C004462,3,2025-07-08 12:42:00,4.97,0.44,5.41,2,WALLET,Tuesday
TX-20250708-102742,C004750,3,2025-07-08 16:00:00,35.56,3.16,38.72,8,DEBIT,Tuesday
TX-20250708-102743,C003477,3,2025-07-08 16:01:00,33.41,2.97,36.38,3,CREDIT,Tuesday
TX-20250708-102744,C004056,3,2025-07-08 17:59:00,3.50,0.31,3.81,1,CASH,Tuesday
TX-20250708-102745,C003043,3,2025-07-08 16:11:00,8.85,0.63,7.71,3,DEBIT,Tuesday
TX-20250708-102746,C002722,3,2025-07-08 17:48:00,53.73,4.77,58.50,8,CREDIT,Tuesday
TX-20250708-102747,C000453,3,2025-07-08 10:01:00,16.57,1.30,15.95,4,CREDIT,Tuesday
TX-20250708-102748,C002601,3,2025-07-08 12:54:00,74.16,6.58,80.74,8,DEBIT,Tuesday
TX-20250708-102749,C004718,3,2025-07-08 14:09:00,29.31,2.55,31.25,6,WALLET,Tuesday
TX-20250708-102750,C003862,3,2025-07-08 16:23:00,17.44,1.55,18.99,5,CREDIT,Tuesday
TX-20250708-102751,C003900,3,2025-07-08 20:33:00,25.00,2.22,27.22,3,WALLET,Tuesday
TX-20250708-102752,C003500,3,2025-07-08 17:43:00,35.02,3.11,38.13,4,WALLET,Tuesday
TX-20250708-102753,C003596,3,2025-07-08 09:50:00,39.67,3.33,40.88,8,WALLET,Tuesday
TX-20250708-102754,C002140,3,2025-07-08 12:27:00,57.36,5.09,62.45,11,CREDIT,Tuesday
TX-20250708-102755,C002890,3,2025-07-08 16:57:00,8.05,0.71,8.76,2,DEBIT,Tuesday
TX-20250708-102756,C000618,3,2025-07-08 19:36:00,24.70,2.19,26.89,5,CASH,Tuesday
TX-20250708-102757,C001402,3,2025-07-08 15:57:00,6.48,0.58,7.06,1,CASH,Tuesday
TX-20250708-102758,C001218,3,2025-07-08 20:08:00,53.16,4.72,57.88,8,CREDIT,Tuesday
TX-20250708-102759,C003890,3,2025-07-08 20:50:00,10.84,0.79,9.69,3,DEBIT,Tuesday
TX-20250708-102760,C000003,3,2025-07-08 19:00:00,35.31,3.13,38.44,5,CASH,Tuesday
TX-20250708-102761,C002221,3,2025-07-08 09:38:00,34.49,2.84,34.80,6,CREDIT,Tuesday
TX-20250708-102762,C002507,3,2025-07-08 09:00:00,35.98,3.19,39.17,7,WALLET,Tuesday
TX-20250708-102763,C002113,3,2025-07-08 14:47:00,3.54,0.31,3.85,1,CASH,Tuesday
TX-20250708-102764,C003583,3,2025-07-08 14:20:00,32.27,2.76,33.89,7,WALLET,Tuesday
TX-20250708-102765,C000176,3,2025-07-08 17:53:00,24.11,2.01,24.70,5,CASH,Tuesday
TX-20250708-102766,C001063,3,2025-07-08 16:02:00,10.02,0.89,10.91,4,WALLET,Tuesday
TX-20250708-102767,C003266,3,2025-07-08 15:20:00,13.66,1.10,13.48,4,DEBIT,Tuesday
TX-20250708-102768,C002886,3,2025-07-08 12:30:00,33.90,2.67,32.72,8,WALLET,Tuesday
TX-20250708-102769,C000810,3,2025-07-08 15:34:00,6.24,0.55,6.79,3,DEBIT,Tuesday
TX-20250708-102770,C002737,3,2025-07-08 13:08:00,19.19,1.70,20.89,7,CREDIT,Tuesday
TX-20250708-102771,C004658,3,2025-07-08 14:04:00,23.10,1.87,22.94,5,WALLET,Tuesday
TX-20250708-102772,C002067,3,2025-07-08 19:53:00,29.57,2.62,32.19,6,DEBIT,Tuesday
TX-20250708-102773,C000907,3,2025-07-08 10:08:00,42.87,3.80,46.67,9,CREDIT,Tuesday
TX-20250708-102774,C001202,3,2025-07-08 11:13:00,79.62,7.07,86.69,7,WALLET,Tuesday
TX-20250708-102775,C001751,3,2025-07-08 10:44:00,26.51,2.35,28.86,5,CREDIT,Tuesday
TX-20250708-102776,C002524,3,2025-07-08 08:57:00,33.99,3.02,37.01,6,CREDIT,Tuesday
TX-20250708-102777,C001085,3,2025-07-08 19:33:00,21.86,1.94,23.80,4,WALLET,Tuesday
TX-20250708-102778,C003461,3,2025-07-08 09:25:00,17.35,1.40,17.17,5,DEBIT,Tuesday
TX-20250708-102779,C002542,3,2025-07-08 16:34:00,15.44,1.37,16.81,2,DEBIT,Tuesday
TX-20250708-102780,C003417,3,2025-07-08 08:58:00,71.34,6.33,77.67,8,WALLET,Tuesday
TX-20250708-102781,C004775,3,2025-07-08 17:55:00,39.32,3.49,42.81,6,WALLET,Tuesday
TX-20250708-102782,C000784,3,2025-07-08 12:52:00,14.70,1.30,16.00,6,CASH,Tuesday
TX-20250708-102783,C003701,3,2025-07-08 08:41:00,5.56,0.49,6.05,2,CREDIT,Tuesday
TX-20250708-102784,C003084,3,2025-07-08 14:47:00,65.71,5.65,69.35,11,CREDIT,Tuesday
TX-20250708-102785,C003214,3,2025-07-08 13:49:00,5.13,0.46,5.59,1,CASH,Tuesday
TX-20250708-102786,C000854,3,2025-07-08 20:24:00,21.87,1.94,23.81,5,CREDIT,Tuesday
TX-20250708-102787,C002481,3,2025-07-08 19:08:00,27.25,2.42,29.67,5,CASH,Tuesday
TX-20250708-102788,C000231,3,2025-07-08 12:15:00,8.83,0.73,8.94,3,CASH,Tuesday
TX-20250708-102789,C000689,3,2025-07-08 12:11:00,18.67,1.66,20.33,3,CREDIT,Tuesday
TX-20250708-102790,C004318,3,2025-07-08 12:23:00,40.33,3.58,43.91,4,CASH,Tuesday
TX-20250708-102791,C002338,3,2025-07-08 18:36:00,12.70,1.05,12.91,2,DEBIT,Tuesday
TX-20250708-102792,C004142,3,2025-07-08 09:29:00,10.10,0.90,11.00,2,CASH,Tuesday
TX-20250708-102793,C003935,3,2025-07-08 09:37:00,19.80,1.55,19.04,7,WALLET,Tuesday
TX-20250708-102794,C001772,3,2025-07-08 17:25:00,10.42,0.92,11.34,3,CASH,Tuesday
TX-20250708-102795,C003544,3,2025-07-08 12:07:00,3.39,0.30,3.69,1,CASH,Tuesday
TX-20250708-102796,C000604,3,2025-07-08 10:22:00,65.62,5.82,71.44,4,CREDIT,Tuesday
TX-20250708-102797,C002717,3,2025-07-08 09:36:00,6.09,0.54,6.63,1,WALLET,Tuesday
TX-20250708-102798,C004523,3,2025-07-08 18:52:00,16.67,1.39,17.01,4,CREDIT,Tuesday
TX-20250708-102799,C001104,3,2025-07-08 09:51:00,62.67,5.56,68.23,6,WALLET,Tuesday
TX-20250708-102800,C001624,3,2025-07-08 20:15:00,30.24,2.55,31.31,7,CREDIT,Tuesday
TX-20250708-102801,C001903,3,2025-07-08 16:53:00,26.79,2.38,29.17,5,CREDIT,Tuesday
TX-20250708-102802,C004234,3,2025-07-08 09:51:00,46.44,4.00,49.09,7,CREDIT,Tuesday
TX-20250708-102803,C004987,3,2025-07-08 08:02:00,42.03,3.73,45.76,10,DEBIT,Tuesday
TX-20250708-102804,C004175,3,2025-07-08 09:50:00,22.48,2.00,24.48,5,DEBIT,Tuesday
TX-20250708-102805,C002653,3,2025-07-08 18:45:00,100.56,8.92,109.48,11,CASH,Tuesday
TX-20250708-102806,C004881,3,2025-07-08 12:40:00,37.01,3.23,39.62,7,CASH,Tuesday
TX-20250708-102807,C003462,3,2025-07-08 10:36:00,16.75,1.49,18.24,3,CASH,Tuesday
TX-20250708-102808,C003743,3,2025-07-08 15:50:00,56.03,4.97,61.00,10,CREDIT,Tuesday
TX-20250708-102809,C003636,3,2025-07-08 13:13:00,11.37,1.01,12.38,2,WALLET,Tuesday
TX-20250708-102810,C001066,3,2025-07-08 20:08:00,10.90,0.91,11.15,5,WALLET,Tuesday
TX-20250708-102811,C003552,3,2025-07-08 15:17:00,30.16,2.68,32.84,5,CASH,Tuesday
TX-20250708-102812,C000223,3,2025-07-08 13:14:00,23.79,2.11,25.90,3,CASH,Tuesday
TX-20250708-102813,C000595,3,2025-07-08 17:09:00,14.97,1.33,16.30,3,DEBIT,Tuesday
TX-20250708-102814,C002769,3,2025-07-08 16:55:00,48.66,4.32,52.98,5,CREDIT,Tuesday
TX-20250708-102815,C001383,3,2025-07-08 16:18:00,18.35,1.63,19.98,5,CASH,Tuesday
TX-20250708-102816,C004967,3,2025-07-08 17:35:00,33.22,2.95,36.17,6,CASH,Tuesday
TX-20250708-102817,C001554,3,2025-07-08 11:20:00,73.06,6.31,77.38,10,CASH,Tuesday
TX-20250708-102818,C002065,3,2025-07-08 17:44:00,30.48,2.71,33.19,7,CREDIT,Tuesday
TX-20250708-102819,C004562,3,2025-07-08 17:53:00,24.43,2.17,26.60,4,CASH,Tuesday
TX-20250708-102820,C002336,3,2025-07-08 09:18:00,24.31,2.10,25.74,6,DEBIT,Tuesday
TX-20250708-102821,C001317,3,2025-07-08 19:07:00,3.31,0.29,3.60,1,WALLET,Tuesday
TX-20250708-102822,C001337,4,2025-07-08 13:19:00,11.56,1.03,12.59,2,CASH,Tuesday
TX-20250708-102823,C004404,4,2025-07-08 13:23:00,12.95,1.15,14.10,1,WALLET,Tuesday
TX-20250708-102824,C000091,4,2025-07-08 12:14:00,19.81,1.76,21.57,5,DEBIT,Tuesday
TX-20250708-102825,C003359,4,2025-07-08 18:05:00,21.78,1.80,22.10,5,CASH,Tuesday
TX-20250708-102826,C004522,4,2025-07-08 18:35:00,13.43,1.08,13.29,3,DEBIT,Tuesday
TX-20250708-102827,C002555,4,2025-07-08 13:20:00,40.67,3.61,44.28,3,CREDIT,Tuesday
TX-20250708-102828,C003942,4,2025-07-08 15:55:00,28.75,2.55,31.30,5,CASH,Tuesday
TX-20250708-102829,C004024,4,2025-07-08 14:28:00,22.08,1.96,24.04,5,CREDIT,Tuesday
TX-20250708-102830,C004931,4,2025-07-08 14:34:00,36.66,3.25,39.91,5,DEBIT,Tuesday
TX-20250708-102831,C000473,4,2025-07-08 11:18:00,14.67,1.30,15.97,5,DEBIT,Tuesday
TX-20250708-102832,C004227,4,2025-07-08 16:24:00,14.31,1.17,14.38,5,DEBIT,Tuesday
TX-20250708-102833,C002091,4,2025-07-08 10:03:00,40.30,3.58,43.88,7,DEBIT,Tuesday
TX-20250708-102834,C003642,4,2025-07-08 10:26:00,23.33,2.07,25.40,4,WALLET,Tuesday
TX-20250708-102835,C001099,4,2025-07-08 09:59:00,44.07,3.91,47.98,7,WALLET,Tuesday
TX-20250708-102836,C003037,4,2025-07-08 20:35:00,7.46,0.53,6.50,2,WALLET,Tuesday
TX-20250708-102837,C004922,4,2025-07-08 14:11:00,34.33,3.05,37.38,4,CREDIT,Tuesday
TX-20250708-102838,C001941,4,2025-07-08 08:56:00,29.30,2.60,31.90,7,CREDIT,Tuesday
TX-20250708-102839,C004899,4,2025-07-08 18:28:00,40.86,3.63,44.49,6,CREDIT,Tuesday
TX-20250708-102840,C002321,4,2025-07-08 13:28:00,10.70,0.95,11.65,2,CASH,Tuesday
TX-20250708-102841,C000763,4,2025-07-08 15:37:00,8.84,0.78,9.62,3,CASH,Tuesday
TX-20250708-102842,C001854,4,2025-07-08 12:09:00,58.02,5.15,63.17,8,DEBIT,Tuesday
TX-20250708-102843,C004950,4,2025-07-08 16:40:00,47.66,4.23,51.89,6,CREDIT,Tuesday
TX-20250708-102844,C004717,4,2025-07-08 09:07:00,20.34,1.66,20.32,4,CASH,Tuesday
TX-20250708-102845,C002153,4,2025-07-08 08:13:00,6.32,0.56,6.88,3,WALLET,Tuesday
TX-20250708-102846,C004223,4,2025-07-08 12:02:00,24.78,2.20,26.98,5,DEBIT,Tuesday
TX-20250708-102847,C000175,4,2025-07-08 18:55:00,23.61,2.10,25.71,5,CREDIT,Tuesday
TX-20250708-102848,C001856,4,2025-07-08 20:16:00,19.50,1.73,21.23,2,WALLET,Tuesday
TX-20250708-102849,C003117,4,2025-07-08 19:31:00,33.46,2.97,36.43,5,WALLET,Tuesday
TX-20250708-102850,C000957,4,2025-07-08 17:20:00,11.77,1.04,12.81,2,CASH,Tuesday
TX-20250708-102851,C004457,4,2025-07-08 19:52:00,20.06,1.78,21.84,5,WALLET,Tuesday
TX-20250708-102852,C001825,4,2025-07-08 09:08:00,17.83,1.44,17.65,3,CREDIT,Tuesday
TX-20250708-102853,C003196,4,2025-07-08 16:51:00,5.98,0.42,5.20,2,WALLET,Tuesday
TX-20250708-102854,C003649,4,2025-07-08 09:57:00,22.51,2.00,24.51,3,DEBIT,Tuesday
TX-20250708-102855,C000846,4,2025-07-08 18:47:00,11.71,1.04,12.75,1,CASH,Tuesday
TX-20250708-102856,C003882,4,2025-07-08 10:33:00,18.77,1.54,18.93,4,DEBIT,Tuesday
TX-20250708-102857,C003767,4,2025-07-08 16:05:00,33.26,2.80,34.36,6,CREDIT,Tuesday
TX-20250708-102858,C003425,4,2025-07-08 19:41:00,30.46,2.70,33.16,4,CREDIT,Tuesday
TX-20250708-102859,C003390,4,2025-07-08 20:20:00,6.88,0.61,7.49,2,DEBIT,Tuesday
TX-20250708-102860,C000827,4,2025-07-08 19:12:00,10.90,0.97,11.87,2,DEBIT,Tuesday
TX-20250708-102861,C002431,4,2025-07-08 19:42:00,18.74,1.66,20.40,7,DEBIT,Tuesday
TX-20250708-102862,C002818,4,2025-07-08 17:38:00,6.33,0.56,6.89,2,CREDIT,Tuesday
TX-20250708-102863,C000320,4,2025-07-08 14:32:00,7.55,0.60,7.33,3,DEBIT,Tuesday
TX-20250708-102864,C003122,4,2025-07-08 19:06:00,27.93,2.48,30.41,5,DEBIT,Tuesday
TX-20250708-102865,C000879,4,2025-07-08 16:14:00,48.22,4.18,51.24,8,CREDIT,Tuesday
TX-20250708-102866,C003222,4,2025-07-08 18:43:00,17.40,1.43,17.50,3,DEBIT,Tuesday
TX-20250708-102867,C004051,4,2025-07-08 16:35:00,17.81,1.58,19.39,4,CASH,Tuesday
TX-20250708-102868,C003458,4,2025-07-08 16:09:00,52.39,4.65,57.04,8,CASH,Tuesday
TX-20250708-102869,C001941,4,2025-07-08 15:09:00,38.43,2.96,36.31,10,CREDIT,Tuesday
TX-20250708-102870,C000619,4,2025-07-08 14:54:00,28.69,2.55,31.24,4,WALLET,Tuesday
TX-20250708-102871,C000503,4,2025-07-08 16:38:00,17.17,1.52,18.69,3,CREDIT,Tuesday
TX-20250708-102872,C001733,4,2025-07-08 12:12:00,21.75,1.64,20.11,5,DEBIT,Tuesday
TX-20250708-102873,C002931,4,2025-07-08 13:27:00,25.06,2.22,27.28,6,CREDIT,Tuesday
TX-20250708-102874,C003997,4,2025-07-08 20:39:00,29.39,2.61,32.00,8,WALLET,Tuesday
TX-20250708-102875,C002684,4,2025-07-08 20:02:00,18.49,1.54,18.89,3,DEBIT,Tuesday
TX-20250708-102876,C002994,4,2025-07-08 08:13:00,16.30,1.45,17.75,4,CASH,Tuesday
TX-20250708-102877,C001645,4,2025-07-08 20:52:00,23.63,2.10,25.73,3,CASH,Tuesday
TX-20250708-102878,C001636,4,2025-07-08 14:25:00,46.67,4.14,50.81,7,CASH,Tuesday
TX-20250708-102879,C003083,4,2025-07-08 19:25:00,37.24,3.17,38.90,7,WALLET,Tuesday
TX-20250708-102880,C003380,4,2025-07-08 20:39:00,31.98,2.84,34.82,4,CASH,Tuesday
TX-20250708-102881,C002452,4,2025-07-08 19:10:00,18.06,1.60,19.66,3,DEBIT,Tuesday
TX-20250708-102882,C004235,4,2025-07-08 20:48:00,34.01,3.02,37.03,7,CREDIT,Tuesday
