transaction_id,line_no,promotion_id,mechanic,savings
TX-20250707-102474,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102474,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102479,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102482,2,PR-2025-07-06-168,COUPON,2.24
TX-20250707-102482,4,PR-2025-07-06-163,BUNDLE,1.38
TX-20250707-102484,1,PR-2025-07-06-167,COUPON,1.17
TX-20250707-102485,2,PR-2025-07-06-168,COUPON,1.22
TX-20250707-102486,3,PR-2025-07-06-163,BUNDLE,1.35
TX-20250707-102487,3,PR-2025-07-06-167,COUPON,1.17
TX-20250707-102491,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102492,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102492,2,PR-2025-07-06-168,COUPON,2.24
TX-20250707-102493,1,PR-2025-07-06-165,MANAGER_SPECIAL,0.99
TX-20250707-102494,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102495,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102495,4,PR-2025-07-06-168,COUPON,0.63
TX-20250707-102496,1,PR-2025-07-06-168,COUPON,0.38
TX-20250707-102497,3,PR-2025-07-06-168,COUPON,0.62
TX-20250707-102499,2,PR-2025-07-06-164,COUPON,1.76
TX-20250707-102500,4,PR-2025-07-06-167,COUPON,0.77
TX-20250707-102501,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102502,1,PR-2025-07-06-168,COUPON,0.60
TX-20250707-102502,5,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102503,3,PR-2025-07-06-168,COUPON,0.53
TX-20250707-102505,1,PR-2025-07-06-163,BUNDLE,1.42
TX-20250707-102505,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102506,1,PR-2025-07-06-168,COUPON,1.88
TX-20250707-102506,2,PR-2025-07-06-168,COUPON,1.39
TX-20250707-102506,4,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102508,1,PR-2025-07-06-167,COUPON,0.56
TX-20250707-102510,1,PR-2025-07-06-167,COUPON,0.44
TX-20250707-102510,2,PR-2025-07-06-163,BUNDLE,1.01
TX-20250707-102511,1,PR-2025-07-06-168,COUPON,1.20
TX-20250707-102512,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.15
TX-20250707-102517,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.14
TX-20250707-102518,2,PR-2025-07-06-168,COUPON,0.82
TX-20250707-102518,3,PR-2025-07-06-163,BUNDLE,1.88
TX-20250707-102520,2,PR-2025-07-06-164,COUPON,2.65
TX-20250707-102520,3,PR-2025-07-06-165,MANAGER_SPECIAL,3.51
TX-20250707-102521,1,PR-2025-07-06-168,COUPON,0.64
TX-20250707-102524,2,PR-2025-07-06-163,BUNDLE,0.98
TX-20250707-102525,2,PR-2025-07-06-163,BUNDLE,1.35
TX-20250707-102526,1,PR-2025-07-06-165,MANAGER_SPECIAL,2.75
TX-20250707-102526,3,PR-2025-07-06-168,COUPON,0.66
TX-20250707-102528,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.34
TX-20250707-102531,3,PR-2025-07-06-167,COUPON,0.49
TX-20250707-102533,2,PR-2025-07-06-168,COUPON,0.89
TX-20250707-102535,2,PR-2025-07-06-168,COUPON,0.64
TX-20250707-102536,1,PR-2025-07-06-164,COUPON,1.02
TX-20250707-102537,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.14
TX-20250707-102538,3,PR-2025-07-06-165,MANAGER_SPECIAL,0.99
TX-20250707-102542,1,PR-2025-07-06-168,COUPON,1.15
TX-20250707-102543,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.76
TX-20250707-102543,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102544,1,PR-2025-07-06-163,BUNDLE,1.19
TX-20250707-102546,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102546,2,PR-2025-07-06-168,COUPON,1.36
TX-20250707-102549,1,PR-2025-07-06-166,BOGO,1.70
TX-20250707-102550,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102551,1,PR-2025-07-06-165,MANAGER_SPECIAL,0.96
TX-20250707-102551,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.11
TX-20250707-102551,3,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102552,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.05
TX-20250707-102552,3,PR-2025-07-06-163,BUNDLE,1.78
TX-20250707-102553,1,PR-2025-07-06-168,COUPON,0.67
TX-20250707-102553,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.52
TX-20250707-102554,1,PR-2025-07-06-168,COUPON,0.38
TX-20250707-102556,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102557,1,PR-2025-07-06-163,BUNDLE,1.59
TX-20250707-102557,3,PR-2025-07-06-165,MANAGER_SPECIAL,2.55
TX-20250707-102558,3,PR-2025-07-06-165,MANAGER_SPECIAL,3.61
TX-20250707-102559,1,PR-2025-07-06-168,COUPON,1.93
TX-20250707-102559,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.21
TX-20250707-102560,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102561,2,PR-2025-07-06-167,COUPON,0.68
TX-20250707-102564,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102565,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.34
TX-20250707-102566,1,PR-2025-07-06-168,COUPON,2.10
TX-20250707-102566,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102566,3,PR-2025-07-06-168,COUPON,0.63
TX-20250707-102568,2,PR-2025-07-06-163,BUNDLE,1.20
TX-20250707-102570,1,PR-2025-07-06-165,MANAGER_SPECIAL,0.87
TX-20250707-102571,4,PR-2025-07-06-165,MANAGER_SPECIAL,0.99
TX-20250707-102574,3,PR-2025-07-06-165,MANAGER_SPECIAL,3.56
TX-20250707-102576,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102576,3,PR-2025-07-06-168,COUPON,1.25
TX-20250707-102579,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102579,2,PR-2025-07-06-165,MANAGER_SPECIAL,3.62
TX-20250707-102582,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.39
TX-20250707-102583,2,PR-2025-07-06-168,COUPON,1.81
TX-20250707-102584,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102585,3,PR-2025-07-06-165,MANAGER_SPECIAL,0.99
TX-20250707-102585,4,PR-2025-07-06-165,MANAGER_SPECIAL,2.59
TX-20250707-102586,3,PR-2025-07-06-168,COUPON,0.71
TX-20250707-102588,2,PR-2025-07-06-164,COUPON,1.22
TX-20250707-102590,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102591,1,PR-2025-07-06-163,BUNDLE,0.86
TX-20250707-102593,1,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102594,1,PR-2025-07-06-168,COUPON,1.28
TX-20250707-102594,2,PR-2025-07-06-163,BUNDLE,1.78
TX-20250707-102595,4,PR-2025-07-06-163,BUNDLE,1.18
TX-20250707-102596,1,PR-2025-07-06-168,COUPON,0.80
TX-20250707-102596,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102598,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250707-102599,2,PR-2025-07-06-166,BOGO,0.00
TX-20250707-102599,3,PR-2025-07-06-168,COUPON,1.40
TX-20250708-102614,2,PR-2025-07-06-168,COUPON,0.77
TX-20250708-102615,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102616,1,PR-2025-07-06-168,COUPON,0.90
TX-20250708-102624,2,PR-2025-07-06-163,BUNDLE,2.22
TX-20250708-102624,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102628,2,PR-2025-07-06-168,COUPON,0.60
TX-20250708-102631,1,PR-2025-07-06-163,BUNDLE,1.30
TX-20250708-102631,3,PR-2025-07-06-168,COUPON,1.79
TX-20250708-102632,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102633,2,PR-2025-07-06-168,COUPON,1.28
TX-20250708-102633,4,PR-2025-07-06-167,COUPON,1.05
TX-20250708-102635,1,PR-2025-07-06-163,BUNDLE,1.67
TX-20250708-102635,2,PR-2025-07-06-168,COUPON,1.28
TX-20250708-102636,2,PR-2025-07-06-167,COUPON,0.53
TX-20250708-102637,1,PR-2025-07-06-164,COUPON,1.14
TX-20250708-102638,2,PR-2025-07-06-164,COUPON,1.76
TX-20250708-102642,3,PR-2025-07-06-163,BUNDLE,1.18
TX-20250708-102645,3,PR-2025-07-06-168,COUPON,0.75
TX-20250708-102647,1,PR-2025-07-06-164,COUPON,2.38
TX-20250708-102652,4,PR-2025-07-06-168,COUPON,2.65
TX-20250708-102653,4,PR-2025-07-06-164,COUPON,4.45
TX-20250708-102655,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102659,1,PR-2025-07-06-168,COUPON,0.67
TX-20250708-102659,4,PR-2025-07-06-163,BUNDLE,1.49
TX-20250708-102660,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102660,2,PR-2025-07-06-164,COUPON,1.25
TX-20250708-102661,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102667,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102675,2,PR-2025-07-06-163,BUNDLE,2.09
TX-20250708-102675,3,PR-2025-07-06-163,BUNDLE,1.20
TX-20250708-102678,1,PR-2025-07-06-168,COUPON,0.68
TX-20250708-102679,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102682,2,PR-2025-07-06-163,BUNDLE,1.72
TX-20250708-102684,1,PR-2025-07-06-167,COUPON,0.98
TX-20250708-102686,2,PR-2025-07-06-167,COUPON,0.60
TX-20250708-102687,2,PR-2025-07-06-167,COUPON,0.44
TX-20250708-102688,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102688,2,PR-2025-07-06-164,COUPON,0.94
TX-20250708-102689,2,PR-2025-07-06-168,COUPON,0.53
TX-20250708-102691,2,PR-2025-07-06-168,COUPON,0.57
TX-20250708-102691,3,PR-2025-07-06-168,COUPON,0.73
TX-20250708-102693,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102703,2,PR-2025-07-06-168,COUPON,1.77
TX-20250708-102704,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102707,1,PR-2025-07-06-163,BUNDLE,1.62
TX-20250708-102708,2,PR-2025-07-06-168,COUPON,0.51
TX-20250708-102711,2,PR-2025-07-06-168,COUPON,1.15
TX-20250708-102712,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102712,2,PR-2025-07-06-168,COUPON,0.75
TX-20250708-102718,3,PR-2025-07-06-167,COUPON,0.57
TX-20250708-102722,3,PR-2025-07-06-164,COUPON,2.28
TX-20250708-102723,2,PR-2025-07-06-163,BUNDLE,1.47
TX-20250708-102729,2,PR-2025-07-06-167,COUPON,0.60
TX-20250708-102731,2,PR-2025-07-06-163,BUNDLE,2.20
TX-20250708-102731,3,PR-2025-07-06-168,COUPON,1.35
TX-20250708-102731,4,PR-2025-07-06-168,COUPON,0.68
TX-20250708-102733,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102735,2,PR-2025-07-06-163,BUNDLE,1.49
TX-20250708-102738,1,PR-2025-07-06-168,COUPON,1.78
TX-20250708-102739,1,PR-2025-07-06-168,COUPON,0.60
TX-20250708-102739,2,PR-2025-07-06-163,BUNDLE,2.20
TX-20250708-102745,1,PR-2025-07-06-168,COUPON,1.77
TX-20250708-102747,1,PR-2025-07-06-163,BUNDLE,1.92
TX-20250708-102749,1,PR-2025-07-06-168,COUPON,0.61
TX-20250708-102753,1,PR-2025-07-06-167,COUPON,0.64
TX-20250708-102753,5,PR-2025-07-06-164,COUPON,1.48
TX-20250708-102759,1,PR-2025-07-06-163,BUNDLE,1.26
TX-20250708-102759,2,PR-2025-07-06-167,COUPON,0.68
TX-20250708-102761,1,PR-2025-07-06-168,COUPON,2.53
TX-20250708-102763,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102764,1,PR-2025-07-06-167,COUPON,1.14
TX-20250708-102765,1,PR-2025-07-06-168,COUPON,1.42
TX-20250708-102767,1,PR-2025-07-06-168,COUPON,1.28
TX-20250708-102767,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102768,3,PR-2025-07-06-168,COUPON,1.97
TX-20250708-102768,4,PR-2025-07-06-163,BUNDLE,1.88
TX-20250708-102771,2,PR-2025-07-06-168,COUPON,2.03
TX-20250708-102778,2,PR-2025-07-06-163,BUNDLE,1.58
TX-20250708-102784,1,PR-2025-07-06-163,BUNDLE,2.01
TX-20250708-102786,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102788,3,PR-2025-07-06-168,COUPON,0.62
TX-20250708-102791,1,PR-2025-07-06-168,COUPON,0.84
TX-20250708-102793,2,PR-2025-07-06-163,BUNDLE,1.43
TX-20250708-102793,3,PR-2025-07-06-164,COUPON,0.88
TX-20250708-102798,3,PR-2025-07-06-167,COUPON,1.05
TX-20250708-102800,3,PR-2025-07-06-164,COUPON,1.48
TX-20250708-102802,1,PR-2025-07-06-168,COUPON,1.35
TX-20250708-102805,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102806,2,PR-2025-07-06-168,COUPON,0.62
TX-20250708-102810,1,PR-2025-07-06-168,COUPON,0.66
TX-20250708-102817,4,PR-2025-07-06-163,BUNDLE,1.99
TX-20250708-102820,2,PR-2025-07-06-168,COUPON,0.67
TX-20250708-102825,1,PR-2025-07-06-164,COUPON,1.48
TX-20250708-102825,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102826,2,PR-2025-07-06-168,COUPON,1.22
TX-20250708-102831,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102832,2,PR-2025-07-06-167,COUPON,0.50
TX-20250708-102832,4,PR-2025-07-06-168,COUPON,0.60
TX-20250708-102836,1,PR-2025-07-06-168,COUPON,1.49
TX-20250708-102843,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102844,2,PR-2025-07-06-163,BUNDLE,1.68
TX-20250708-102849,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102852,2,PR-2025-07-06-168,COUPON,1.62
TX-20250708-102853,1,PR-2025-07-06-168,COUPON,1.20
TX-20250708-102856,3,PR-2025-07-06-163,BUNDLE,1.38
TX-20250708-102857,2,PR-2025-07-06-168,COUPON,1.70
TX-20250708-102861,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102863,1,PR-2025-07-06-163,BUNDLE,0.82
TX-20250708-102865,1,PR-2025-07-06-163,BUNDLE,1.16
TX-20250708-102866,2,PR-2025-07-06-168,COUPON,1.33
TX-20250708-102867,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102869,2,PR-2025-07-06-168,COUPON,1.57
TX-20250708-102869,3,PR-2025-07-06-168,COUPON,2.02
TX-20250708-102869,4,PR-2025-07-06-163,BUNDLE,1.49
TX-20250708-102872,1,PR-2025-07-06-163,BUNDLE,1.74
TX-20250708-102872,2,PR-2025-07-06-168,COUPON,1.54
TX-20250708-102875,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102875,3,PR-2025-07-06-164,COUPON,1.14
TX-20250708-102879,1,PR-2025-07-06-163,BUNDLE,1.51
TX-20250708-102885,3,PR-2025-07-06-168,COUPON,0.57
TX-20250708-102888,2,PR-2025-07-06-168,COUPON,1.46
TX-20250708-102891,1,PR-2025-07-06-163,BUNDLE,1.00
TX-20250708-102891,2,PR-2025-07-06-164,COUPON,0.98
TX-20250708-102896,1,PR-2025-07-06-163,BUNDLE,1.58
TX-20250708-102898,3,PR-2025-07-06-167,COUPON,1.91
TX-20250708-102901,1,PR-2025-07-06-163,BUNDLE,1.15
TX-20250708-102907,2,PR-2025-07-06-163,BUNDLE,1.49
TX-20250708-102909,2,PR-2025-07-06-168,COUPON,1.35
TX-20250708-102910,1,PR-2025-07-06-168,COUPON,0.55
TX-20250708-102912,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102912,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102915,2,PR-2025-07-06-168,COUPON,1.27
TX-20250708-102924,2,PR-2025-07-06-168,COUPON,1.18
TX-20250708-102927,2,PR-2025-07-06-168,COUPON,1.32
TX-20250708-102927,3,PR-2025-07-06-164,COUPON,1.00
TX-20250708-102929,2,PR-2025-07-06-168,COUPON,1.46
TX-20250708-102930,1,PR-2025-07-06-163,BUNDLE,1.25
TX-20250708-102931,4,PR-2025-07-06-163,BUNDLE,1.51
TX-20250708-102935,3,PR-2025-07-06-168,COUPON,0.41
TX-20250708-102936,3,PR-2025-07-06-164,COUPON,0.74
TX-20250708-102937,1,PR-2025-07-06-164,COUPON,1.93
TX-20250708-102939,4,PR-2025-07-06-165,MANAGER_SPECIAL,2.37
TX-20250708-102940,1,PR-2025-07-06-168,COUPON,1.06
TX-20250708-102942,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102943,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.24
TX-20250708-102943,3,PR-2025-07-06-165,MANAGER_SPECIAL,3.76
TX-20250708-102944,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102946,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.75
TX-20250708-102948,1,PR-2025-07-06-168,COUPON,0.67
TX-20250708-102949,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.05
TX-20250708-102950,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102950,4,PR-2025-07-06-163,BUNDLE,1.58
TX-20250708-102952,4,PR-2025-07-06-164,COUPON,0.80
TX-20250708-102952,5,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102952,6,PR-2025-07-06-165,MANAGER_SPECIAL,2.74
TX-20250708-102954,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102956,3,PR-2025-07-06-165,MANAGER_SPECIAL,2.21
TX-20250708-102958,1,PR-2025-07-06-168,COUPON,1.60
TX-20250708-102958,2,PR-2025-07-06-163,BUNDLE,1.31
TX-20250708-102958,3,PR-2025-07-06-168,COUPON,0.42
TX-20250708-102959,1,PR-2025-07-06-166,BOGO,2.43
TX-20250708-102960,1,PR-2025-07-06-167,COUPON,1.36
TX-20250708-102961,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.75
TX-20250708-102962,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102962,3,PR-2025-07-06-168,COUPON,2.03
TX-20250708-102962,4,PR-2025-07-06-164,COUPON,1.10
TX-20250708-102964,1,PR-2025-07-06-164,COUPON,1.02
TX-20250708-102966,1,PR-2025-07-06-166,BOGO,2.87
TX-20250708-102966,2,PR-2025-07-06-165,MANAGER_SPECIAL,2.02
TX-20250708-102966,3,PR-2025-07-06-168,COUPON,0.88
TX-20250708-102966,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102967,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-102967,2,PR-2025-07-06-165,MANAGER_SPECIAL,0.88
TX-20250708-102968,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.33
TX-20250708-102968,3,PR-2025-07-06-163,BUNDLE,1.99
TX-20250708-102969,1,PR-2025-07-06-165,MANAGER_SPECIAL,2.41
TX-20250708-102970,1,PR-2025-07-06-165,MANAGER_SPECIAL,3.58
TX-20250708-102970,2,PR-2025-07-06-168,COUPON,0.53
TX-20250708-102973,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.13
TX-20250708-102974,1,PR-2025-07-06-168,COUPON,1.67
TX-20250708-102974,2,PR-2025-07-06-168,COUPON,2.30
TX-20250708-102976,1,PR-2025-07-06-167,COUPON,0.62
TX-20250708-102981,1,PR-2025-07-06-163,BUNDLE,1.38
TX-20250708-102981,4,PR-2025-07-06-164,COUPON,0.91
TX-20250708-102982,2,PR-2025-07-06-166,BOGO,2.80
TX-20250708-102984,2,PR-2025-07-06-167,COUPON,0.98
TX-20250708-102986,1,PR-2025-07-06-164,COUPON,4.45
TX-20250708-102987,1,PR-2025-07-06-167,COUPON,0.59
TX-20250708-102988,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102989,1,PR-2025-07-06-165,MANAGER_SPECIAL,2.67
TX-20250708-102990,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-102992,2,PR-2025-07-06-165,MANAGER_SPECIAL,0.92
TX-20250708-102996,2,PR-2025-07-06-164,COUPON,1.66
TX-20250708-102997,3,PR-2025-07-06-168,COUPON,1.88
TX-20250708-102999,1,PR-2025-07-06-168,COUPON,0.70
TX-20250708-102999,4,PR-2025-07-06-165,MANAGER_SPECIAL,1.52
TX-20250708-103002,2,PR-2025-07-06-168,COUPON,0.65
TX-20250708-103004,2,PR-2025-07-06-165,MANAGER_SPECIAL,3.25
TX-20250708-103004,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103006,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103007,2,PR-2025-07-06-164,COUPON,3.20
TX-20250708-103009,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103011,1,PR-2025-07-06-164,COUPON,0.61
TX-20250708-103011,2,PR-2025-07-06-168,COUPON,0.66
TX-20250708-103012,1,PR-2025-07-06-165,MANAGER_SPECIAL,3.94
TX-20250708-103012,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.33
TX-20250708-103013,4,PR-2025-07-06-168,COUPON,1.29
TX-20250708-103013,5,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103014,1,PR-2025-07-06-168,COUPON,0.97
TX-20250708-103014,3,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103016,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103016,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.83
TX-20250708-103017,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103018,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103019,1,PR-2025-07-06-165,MANAGER_SPECIAL,2.07
TX-20250708-103021,1,PR-2025-07-06-165,MANAGER_SPECIAL,0.85
TX-20250708-103022,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103023,1,PR-2025-07-06-166,BOGO,1.57
TX-20250708-103024,2,PR-2025-07-06-163,BUNDLE,1.30
TX-20250708-103024,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.32
TX-20250708-103025,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.55
TX-20250708-103027,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.13
TX-20250708-103030,1,PR-2025-07-06-163,BUNDLE,2.09
TX-20250708-103030,4,PR-2025-07-06-167,COUPON,0.98
TX-20250708-103033,2,PR-2025-07-06-168,COUPON,0.77
TX-20250708-103036,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103037,1,PR-2025-07-06-167,COUPON,1.85
TX-20250708-103037,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.72
TX-20250708-103038,1,PR-2025-07-06-167,COUPON,1.16
TX-20250708-103041,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103045,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103049,1,PR-2025-07-06-165,MANAGER_SPECIAL,1.98
TX-20250708-103049,2,PR-2025-07-06-167,COUPON,1.05
TX-20250708-103050,3,PR-2025-07-06-165,MANAGER_SPECIAL,2.88
TX-20250708-103051,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103053,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.17
TX-20250708-103056,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103057,1,PR-2025-07-06-163,BUNDLE,1.79
TX-20250708-103058,2,PR-2025-07-06-163,BUNDLE,0.82
TX-20250708-103058,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103059,3,PR-2025-07-06-167,COUPON,0.98
TX-20250708-103060,1,PR-2025-07-06-168,COUPON,1.10
TX-20250708-103060,2,PR-2025-07-06-165,MANAGER_SPECIAL,2.44
TX-20250708-103061,2,PR-2025-07-06-168,COUPON,1.15
TX-20250708-103062,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103064,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103066,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103067,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.33
TX-20250708-103069,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103071,1,PR-2025-07-06-168,COUPON,2.65
TX-20250708-103072,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.06
TX-20250708-103073,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103073,4,PR-2025-07-06-165,MANAGER_SPECIAL,2.86
TX-20250708-103075,3,PR-2025-07-06-168,COUPON,0.76
TX-20250708-103076,2,PR-2025-07-06-168,COUPON,1.28
TX-20250708-103077,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103077,4,PR-2025-07-06-167,COUPON,0.71
TX-20250708-103080,2,PR-2025-07-06-163,BUNDLE,1.64
TX-20250708-103080,3,PR-2025-07-06-165,MANAGER_SPECIAL,0.86
TX-20250708-103081,2,PR-2025-07-06-165,MANAGER_SPECIAL,2.50
TX-20250708-103082,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103084,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103088,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103089,1,PR-2025-07-06-167,COUPON,0.65
TX-20250708-103089,3,PR-2025-07-06-163,BUNDLE,1.98
TX-20250708-103091,2,PR-2025-07-06-163,BUNDLE,1.01
TX-20250708-103091,3,PR-2025-07-06-164,COUPON,0.70
TX-20250708-103092,1,PR-2025-07-06-163,BUNDLE,1.01
TX-20250708-103092,2,PR-2025-07-06-165,MANAGER_SPECIAL,1.36
TX-20250708-103093,4,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103095,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103095,2,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103096,3,PR-2025-07-06-168,COUPON,0.60
TX-20250708-103097,1,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103097,2,PR-2025-07-06-167,COUPON,1.85
TX-20250708-103097,3,PR-2025-07-06-166,BOGO,0.00
TX-20250708-103099,1,PR-2025-07-06-165,MANAGER_SPECIAL,2.81
TX-20250708-103102,3,PR-2025-07-06-165,MANAGER_SPECIAL,1.72
TX-20250708-103103,1,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103105,3,PR-2025-07-06-168,COUPON,0.89
TX-20250708-103106,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250708-103108,2,PR-2025-07-06-168,COUPON,0.43
TX-20250709-103112,2,PR-2025-07-06-168,COUPON,1.07
TX-20250709-103113,1,PR-2025-07-06-168,COUPON,0.74
TX-20250709-103118,1,PR-2025-07-06-168,COUPON,1.52
TX-20250709-103118,2,PR-2025-07-06-168,COUPON,0.52
TX-20250709-103118,3,PR-2025-07-06-164,COUPON,2.21
TX-20250709-103119,3,PR-2025-07-06-168,COUPON,1.32
TX-20250709-103124,3,PR-2025-07-06-168,COUPON,1.58
TX-20250709-103129,1,PR-2025-07-06-168,COUPON,1.06
TX-20250709-103130,2,PR-2025-07-06-163,BUNDLE,0.00
TX-20250709-103131,3,PR-2025-07-06-163,BUNDLE,1.51
TX-20250709-103131,4,PR-2025-07-06-164,COUPON,1.22
TX-20250709-103133,4,PR-2025-07-06-167,COUPON,0.64
TX-20250709-103135,1,PR-2025-07-06-168,COUPON,2.54
