promotion_id,product_id
PR-2025-06-15-146,P00796
PR-2025-06-15-146,P00020
PR-2025-06-15-146,P00691
PR-2025-06-15-146,P00363
PR-2025-06-15-146,P00502
PR-2025-06-15-146,P00651
PR-2025-06-15-146,P01048
PR-2025-06-15-146,P01434
PR-2025-06-15-146,P00922
PR-2025-06-15-146,P00553
PR-2025-06-15-146,P00595
PR-2025-06-15-146,P00421
PR-2025-06-15-146,P00601
PR-2025-06-15-146,P00133
PR-2025-06-15-146,P00090
PR-2025-06-15-146,P01454
PR-2025-06-15-146,P01045
PR-2025-06-15-146,P00198
PR-2025-06-15-146,P01173
PR-2025-06-15-146,P00680
PR-2025-06-15-146,P00833
PR-2025-06-15-146,P01292
PR-2025-06-15-146,P00977
PR-2025-06-15-146,P00778
PR-2025-06-15-148,P01287
PR-2025-06-15-148,P00415
PR-2025-06-15-148,P01188
PR-2025-06-15-148,P01441
PR-2025-06-15-148,P00550
PR-2025-06-15-148,P01016
PR-2025-06-15-148,P00156
PR-2025-06-15-148,P01363
PR-2025-06-15-148,P00944
PR-2025-06-15-148,P00547
PR-2025-06-15-148,P01223
PR-2025-06-15-148,P01303
PR-2025-06-15-148,P01306
PR-2025-06-15-148,P00253
PR-2025-06-15-148,P00813
PR-2025-06-15-148,P00209
PR-2025-06-15-148,P00006
PR-2025-06-15-148,P01288
PR-2025-06-15-148,P01123
PR-2025-06-15-148,P01153
PR-2025-06-15-148,P00247
PR-2025-06-15-148,P00968
PR-2025-06-15-148,P00788
PR-2025-06-15-148,P01143
PR-2025-06-15-148,P00287
PR-2025-06-15-149,P01327
PR-2025-06-15-149,P00793
PR-2025-06-15-149,P00517
PR-2025-06-15-149,P01404
PR-2025-06-15-149,P00638
PR-2025-06-15-149,P00521
PR-2025-06-15-149,P01444
PR-2025-06-15-149,P00709
PR-2025-06-15-149,P00942
PR-2025-06-15-149,P01022
PR-2025-06-15-149,P01128
PR-2025-06-15-149,P00699
PR-2025-06-15-149,P01255
PR-2025-06-15-149,P00607
PR-2025-06-15-149,P00008
PR-2025-06-15-149,P00919
PR-2025-06-15-149,P00682
PR-2025-06-15-149,P00790
PR-2025-06-15-149,P00537
PR-2025-06-15-149,P00350
PR-2025-06-15-149,P00982
PR-2025-06-15-149,P01279
PR-2025-06-15-149,P00224
PR-2025-06-15-149,P00786
PR-2025-06-15-149,P01059
PR-2025-06-15-150,P00431
PR-2025-06-15-150,P00695
PR-2025-06-15-150,P00377
PR-2025-06-15-150,P00843
PR-2025-06-15-150,P00044
PR-2025-06-15-150,P00064
PR-2025-06-15-150,P00094
PR-2025-06-15-150,P00494
PR-2025-06-15-150,P01150
PR-2025-06-15-150,P00974
PR-2025-06-15-150,P00625
PR-2025-06-15-150,P01089
PR-2025-06-15-150,P00670
PR-2025-06-15-150,P01311
PR-2025-06-15-150,P00844
PR-2025-06-15-150,P01039
PR-2025-06-15-150,P01260
PR-2025-06-15-150,P01272
PR-2025-06-15-150,P00804
PR-2025-06-15-150,P00916
PR-2025-06-15-150,P00732
PR-2025-06-15-150,P00088
PR-2025-06-15-150,P00730
PR-2025-06-22-152,P00997
PR-2025-06-22-152,P01419
PR-2025-06-22-152,P00266
PR-2025-06-22-152,P00398
PR-2025-06-22-152,P00686
PR-2025-06-22-152,P00576
PR-2025-06-22-152,P01391
PR-2025-06-22-152,P00251
PR-2025-06-22-152,P00575
PR-2025-06-22-152,P00983
PR-2025-06-22-152,P00399
PR-2025-06-22-152,P00302
PR-2025-06-22-152,P01246
PR-2025-06-22-152,P00551
PR-2025-06-22-152,P00594
PR-2025-06-22-152,P01302
PR-2025-06-22-152,P00882
PR-2025-06-22-152,P01230
PR-2025-06-22-152,P00385
PR-2025-06-22-152,P01425
PR-2025-06-22-152,P01247
PR-2025-06-22-152,P01243
PR-2025-06-22-152,P00455
PR-2025-06-22-152,P00981
PR-2025-06-22-154,P01491
PR-2025-06-22-154,P00002
PR-2025-06-22-154,P00492
PR-2025-06-22-154,P01353
PR-2025-06-22-154,P01328
PR-2025-06-22-154,P01015
PR-2025-06-22-154,P01457
PR-2025-06-22-154,P00491
PR-2025-06-22-154,P00639
PR-2025-06-22-154,P00114
PR-2025-06-22-154,P01116
PR-2025-06-22-154,P00005
PR-2025-06-22-154,P01291
PR-2025-06-22-154,P00025
PR-2025-06-22-154,P00303
PR-2025-06-22-154,P00269
PR-2025-06-22-154,P00952
PR-2025-06-22-154,P01435
PR-2025-06-22-154,P01057
PR-2025-06-22-154,P00461
PR-2025-06-22-154,P01007
PR-2025-06-22-154,P00975
PR-2025-06-22-154,P00186
PR-2025-06-22-154,P01064
PR-2025-06-22-154,P01296
PR-2025-06-22-156,P01275
PR-2025-06-22-156,P01004
PR-2025-06-22-156,P00089
PR-2025-06-22-156,P01350
PR-2025-06-22-156,P00011
PR-2025-06-22-156,P01408
PR-2025-06-22-156,P01213
PR-2025-06-22-156,P00697
PR-2025-06-22-156,P00231
PR-2025-06-22-156,P00466
PR-2025-06-22-156,P00755
PR-2025-06-22-156,P00578
PR-2025-06-22-156,P00296
PR-2025-06-22-156,P00067
PR-2025-06-22-156,P00524
PR-2025-06-22-156,P00166
PR-2025-06-22-156,P01409
PR-2025-06-22-156,P00120
PR-2025-06-22-156,P00752
PR-2025-06-22-156,P00379
PR-2025-06-22-156,P01008
PR-2025-06-22-156,P00850
PR-2025-06-22-156,P00032
PR-2025-06-29-158,P00957
PR-2025-06-29-158,P01372
PR-2025-06-29-158,P00558
PR-2025-06-29-158,P01098
PR-2025-06-29-158,P00093
PR-2025-06-29-158,P00555
PR-2025-06-29-158,P01494
PR-2025-06-29-158,P00743
PR-2025-06-29-158,P01343
PR-2025-06-29-158,P00481
PR-2025-06-29-158,P00953
PR-2025-06-29-158,P00645
PR-2025-06-29-158,P00950
PR-2025-06-29-158,P01093
PR-2025-06-29-158,P00046
PR-2025-06-29-158,P00116
PR-2025-06-29-158,P00332
PR-2025-06-29-158,P00331
PR-2025-06-29-158,P00701
PR-2025-06-29-158,P00737
PR-2025-06-29-158,P00348
PR-2025-06-29-161,P00751
PR-2025-06-29-161,P00526
PR-2025-06-29-161,P00593
PR-2025-06-29-161,P00433
PR-2025-06-29-161,P00717
PR-2025-06-29-161,P00045
PR-2025-06-29-161,P00503
PR-2025-06-29-161,P01026
PR-2025-06-29-161,P00039
PR-2025-06-29-161,P00589
PR-2025-06-29-161,P01318
PR-2025-06-29-161,P00235
PR-2025-06-29-161,P01465
PR-2025-06-29-161,P01146
PR-2025-06-29-161,P00201
PR-2025-06-29-161,P00160
PR-2025-06-29-161,P00333
PR-2025-06-29-161,P00487
PR-2025-06-29-161,P00839
PR-2025-06-29-161,P01286
PR-2025-06-29-161,P01341
PR-2025-06-29-161,P00870
PR-2025-06-29-161,P00726
PR-2025-06-29-161,P01481
PR-2025-06-29-161,P01402
PR-2025-06-29-161,P00239
PR-2025-06-29-161,P00622
PR-2025-06-29-161,P00596
PR-2025-06-29-161,P00360
PR-2025-06-29-161,P00674
PR-2025-06-29-162,P00355
PR-2025-06-29-162,P00384
PR-2025-06-29-162,P00903
PR-2025-06-29-162,P01258
PR-2025-06-29-162,P00280
PR-2025-06-29-162,P01387
PR-2025-06-29-162,P00423
PR-2025-06-29-162,P01119
PR-2025-06-29-162,P00879
PR-2025-06-29-162,P01112
PR-2025-06-29-162,P00688
PR-2025-06-29-162,P01043
PR-2025-06-29-162,P00418
PR-2025-06-29-162,P00807
PR-2025-06-29-162,P01141
PR-2025-06-29-162,P00989
PR-2025-06-29-162,P00359
PR-2025-06-29-162,P01468
PR-2025-06-29-162,P00265
PR-2025-06-29-162,P01229
PR-2025-06-29-162,P00197
PR-2025-06-29-162,P01075
PR-2025-06-29-162,P00464
PR-2025-06-29-162,P00740
PR-2025-06-29-162,P00053
PR-2025-07-06-164,P00141
PR-2025-07-06-164,P01389
PR-2025-07-06-164,P00543
PR-2025-07-06-164,P00173
PR-2025-07-06-164,P00406
PR-2025-07-06-164,P00517
PR-2025-07-06-164,P00222
PR-2025-07-06-164,P01485
PR-2025-07-06-164,P00712
PR-2025-07-06-164,P01429
PR-2025-07-06-164,P00638
PR-2025-07-06-164,P01405
PR-2025-07-06-164,P00829
PR-2025-07-06-164,P01189
PR-2025-07-06-164,P01327
PR-2025-07-06-164,P01427
PR-2025-07-06-164,P00513
PR-2025-07-06-164,P00327
PR-2025-07-06-164,P00105
PR-2025-07-06-164,P00643
PR-2025-07-06-164,P00627
PR-2025-07-06-164,P00715
PR-2025-07-06-164,P01279
PR-2025-07-06-164,P01333
PR-2025-07-06-164,P00463
PR-2025-07-06-167,P00776
PR-2025-07-06-167,P01397
PR-2025-07-06-167,P00213
PR-2025-07-06-167,P01050
PR-2025-07-06-167,P00575
PR-2025-07-06-167,P01230
PR-2025-07-06-167,P01231
PR-2025-07-06-167,P00399
PR-2025-07-06-167,P01073
PR-2025-07-06-167,P00480
PR-2025-07-06-167,P01345
PR-2025-07-06-167,P00979
PR-2025-07-06-167,P00995
PR-2025-07-06-167,P00520
PR-2025-07-06-167,P00908
PR-2025-07-06-167,P01078
PR-2025-07-06-167,P00634
PR-2025-07-06-167,P00040
PR-2025-07-06-167,P00302
PR-2025-07-06-167,P00549
PR-2025-07-06-167,P01419
PR-2025-07-06-167,P01109
PR-2025-07-06-167,P00219
PR-2025-07-06-167,P00518
PR-2025-07-13-169,P01006
PR-2025-07-13-169,P00745
PR-2025-07-13-169,P01409
PR-2025-07-13-169,P01096
PR-2025-07-13-169,P01471
PR-2025-07-13-169,P01312
PR-2025-07-13-169,P01410
PR-2025-07-13-169,P01008
PR-2025-07-13-169,P01110
PR-2025-07-13-169,P00087
PR-2025-07-13-169,P00417
PR-2025-07-13-169,P00971
PR-2025-07-13-169,P01376
PR-2025-07-13-169,P00195
PR-2025-07-13-169,P01086
PR-2025-07-13-169,P00379
PR-2025-07-13-169,P00077
PR-2025-07-13-169,P01179
PR-2025-07-13-169,P00483
PR-2025-07-13-169,P00300
PR-2025-07-13-169,P01140
PR-2025-07-13-169,P00242
PR-2025-07-13-169,P00466
PR-2025-07-20-175,P00226
PR-2025-07-20-175,P01290
PR-2025-07-20-175,P00603
PR-2025-07-20-175,P00013
PR-2025-07-20-175,P00738
PR-2025-07-20-175,P00965
PR-2025-07-20-175,P00427
PR-2025-07-20-175,P00037
PR-2025-07-20-175,P00052
PR-2025-07-20-175,P00550
PR-2025-07-20-175,P00616
PR-2025-07-20-175,P00415
PR-2025-07-20-175,P01450
PR-2025-07-20-175,P00667
PR-2025-07-20-175,P00865
PR-2025-07-20-175,P01298
PR-2025-07-20-175,P00288
PR-2025-07-20-175,P00687
PR-2025-07-20-175,P00863
PR-2025-07-20-175,P00924
PR-2025-07-20-175,P01136
PR-2025-07-20-175,P01415
PR-2025-07-20-175,P01441
PR-2025-07-20-175,P00308
PR-2025-07-20-175,P01131
PR-2025-07-20-178,P00791
PR-2025-07-20-178,P00225
PR-2025-07-20-178,P01267
PR-2025-07-20-178,P00631
PR-2025-07-20-178,P01222
PR-2025-07-20-178,P01197
PR-2025-07-20-178,P01280
PR-2025-07-20-178,P01354
PR-2025-07-20-178,P00570
PR-2025-07-20-178,P01392
PR-2025-07-20-178,P00562
PR-2025-07-20-178,P00178
PR-2025-07-20-178,P00361
PR-2025-07-20-178,P00080
PR-2025-07-20-178,P01310
PR-2025-07-20-178,P00835
PR-2025-07-20-178,P00365
PR-2025-07-20-178,P00642
PR-2025-07-20-178,P00798
PR-2025-07-20-178,P00435
PR-2025-07-20-178,P01061
PR-2025-07-20-178,P00430
PR-2025-07-20-178,P00309
PR-2025-07-20-178,P00650
PR-2025-07-20-179,P00343
PR-2025-07-20-179,P00617
PR-2025-07-20-179,P00227
PR-2025-07-20-179,P00886
PR-2025-07-20-179,P01493
PR-2025-07-20-179,P01365
PR-2025-07-20-179,P01357
PR-2025-07-20-179,P00362
PR-2025-07-20-179,P00347
PR-2025-07-20-179,P00123
PR-2025-07-20-179,P00092
PR-2025-07-20-179,P00191
PR-2025-07-20-179,P00911
PR-2025-07-20-179,P01040
PR-2025-07-20-179,P01147
PR-2025-07-20-179,P00672
PR-2025-07-20-179,P00104
PR-2025-07-20-179,P00338
PR-2025-07-20-179,P00815
PR-2025-07-20-179,P00704
PR-2025-07-20-179,P01259
PR-2025-07-20-179,P01186
PR-2025-07-20-179,P00259
PR-2025-07-20-179,P00453
PR-2025-07-20-179,P00973
PR-2025-07-20-179,P00921
PR-2025-07-20-179,P01315
PR-2025-07-20-179,P00139
PR-2025-07-20-180,P00753
PR-2025-07-20-180,P00137
PR-2025-07-20-180,P00055
PR-2025-07-20-180,P00822
PR-2025-07-20-180,P00883
PR-2025-07-20-180,P00305
PR-2025-07-20-180,P00381
PR-2025-07-20-180,P00734
PR-2025-07-20-180,P00016
PR-2025-07-20-180,P00050
PR-2025-07-20-180,P01177
PR-2025-07-20-180,P00938
PR-2025-07-20-180,P00799
PR-2025-07-20-180,P00252
PR-2025-07-20-180,P00563
PR-2025-07-20-180,P00118
PR-2025-07-20-180,P00069
PR-2025-07-20-180,P01274
PR-2025-07-20-180,P00787
PR-2025-07-20-180,P00657
PR-2025-07-20-180,P00079
PR-2025-07-20-180,P01470
PR-2025-07-20-180,P00021
PR-2025-07-20-180,P00292
PR-2025-07-27-183,P01180
PR-2025-07-27-183,P00535
PR-2025-07-27-183,P00959
PR-2025-07-27-183,P00969
PR-2025-07-27-183,P00763
PR-2025-07-27-183,P00705
PR-2025-07-27-183,P00860
PR-2025-07-27-183,P01467
PR-2025-07-27-183,P01166
PR-2025-07-27-183,P00321
PR-2025-07-27-183,P01440
PR-2025-07-27-183,P00611
PR-2025-07-27-183,P00927
PR-2025-07-27-183,P01160
PR-2025-07-27-183,P00082
PR-2025-07-27-183,P00410
PR-2025-07-27-183,P00447
PR-2025-07-27-183,P00816
PR-2025-07-27-183,P00249
PR-2025-07-27-183,P00344
PR-2025-07-27-183,P00992
PR-2025-07-27-183,P01379
PR-2025-07-27-183,P00949
PR-2025-07-27-183,P01316
PR-2025-07-27-183,P01381
PR-2025-07-27-184,P00229
PR-2025-07-27-184,P00532
PR-2025-07-27-184,P00405
PR-2025-07-27-184,P00448
PR-2025-07-27-184,P01172
PR-2025-07-27-184,P01488
PR-2025-07-27-184,P00516
PR-2025-07-27-184,P00567
PR-2025-07-27-184,P01358
PR-2025-07-27-184,P00182
PR-2025-07-27-184,P00436
PR-2025-07-27-184,P01151
PR-2025-07-27-184,P01377
PR-2025-07-27-184,P01095
PR-2025-07-27-184,P01475
PR-2025-07-27-184,P01428
PR-2025-07-27-184,P00999
PR-2025-07-27-184,P01386
PR-2025-07-27-184,P01164
PR-2025-07-27-184,P01423
PR-2025-07-27-184,P01124
PR-2025-07-27-184,P00159
PR-2025-07-27-184,P00893
PR-2025-08-03-190,P00728
PR-2025-08-03-190,P01403
PR-2025-08-03-190,P00044
PR-2025-08-03-190,P00494
PR-2025-08-03-190,P00205
PR-2025-08-03-190,P00424
PR-2025-08-03-190,P00758
PR-2025-08-03-190,P01017
PR-2025-08-03-190,P01072
PR-2025-08-03-190,P00732
PR-2025-08-03-190,P00972
PR-2025-08-03-190,P00088
PR-2025-08-03-190,P01272
PR-2025-08-03-190,P01336
PR-2025-08-03-190,P00177
PR-2025-08-03-190,P01277
PR-2025-08-03-190,P01125
PR-2025-08-03-190,P00695
PR-2025-08-03-190,P00189
PR-2025-08-03-190,P00086
PR-2025-08-03-190,P00431
PR-2025-08-03-190,P01407
PR-2025-08-03-190,P01260
PR-2025-08-03-191,P01440
PR-2025-08-03-191,P00081
PR-2025-08-03-191,P00885
PR-2025-08-03-191,P00276
PR-2025-08-03-191,P00238
PR-2025-08-03-191,P00488
PR-2025-08-03-191,P00409
PR-2025-08-03-191,P00364
PR-2025-08-03-191,P00948
PR-2025-08-03-191,P00528
PR-2025-08-03-191,P01200
PR-2025-08-03-191,P01193
PR-2025-08-03-191,P00729
PR-2025-08-03-191,P00344
PR-2025-08-03-191,P01002
PR-2025-08-03-191,P00484
PR-2025-08-03-191,P00934
PR-2025-08-03-191,P00500
PR-2025-08-03-191,P00805
PR-2025-08-03-191,P00058
PR-2025-08-03-191,P00082
PR-2025-08-03-191,P00611
PR-2025-08-03-191,P01325
PR-2025-08-03-191,P01406
PR-2025-08-03-191,P00892
PR-2025-08-10-195,P01063
PR-2025-08-10-195,P00880
PR-2025-08-10-195,P00853
PR-2025-08-10-195,P00684
PR-2025-08-10-195,P00019
PR-2025-08-10-195,P00723
PR-2025-08-10-195,P01228
PR-2025-08-10-195,P01071
PR-2025-08-10-195,P01423
PR-2025-08-10-195,P00532
PR-2025-08-10-195,P00041
PR-2025-08-10-195,P00552
PR-2025-08-10-195,P00999
PR-2025-08-10-195,P01256
PR-2025-08-10-195,P00072
PR-2025-08-10-195,P00293
PR-2025-08-10-195,P01245
PR-2025-08-10-195,P00571
PR-2025-08-10-195,P01475
PR-2025-08-10-195,P01386
PR-2025-08-10-195,P00150
PR-2025-08-10-195,P01117
PR-2025-08-10-195,P00568
PR-2025-08-10-198,P00299
PR-2025-08-10-198,P01305
PR-2025-08-10-198,P00171
PR-2025-08-10-198,P00510
PR-2025-08-10-198,P00666
PR-2025-08-10-198,P01463
PR-2025-08-10-198,P00678
PR-2025-08-10-198,P00989
PR-2025-08-10-198,P01201
PR-2025-08-10-198,P00418
PR-2025-08-10-198,P00669
PR-2025-08-10-198,P01084
PR-2025-08-10-198,P00807
PR-2025-08-10-198,P00615
PR-2025-08-10-198,P00122
PR-2025-08-10-198,P01468
PR-2025-08-10-198,P00605
PR-2025-08-10-198,P00954
PR-2025-08-10-198,P00985
PR-2025-08-10-198,P00688
PR-2025-08-10-198,P01387
PR-2025-08-10-198,P00388
PR-2025-08-10-198,P01324
PR-2025-08-10-198,P00301
PR-2025-08-10-198,P00283
PR-2025-08-17-199,P00654
PR-2025-08-17-199,P00482
PR-2025-08-17-199,P01202
PR-2025-08-17-199,P01163
PR-2025-08-17-199,P01369
PR-2025-08-17-199,P00745
PR-2025-08-17-199,P00129
PR-2025-08-17-199,P00379
PR-2025-08-17-199,P01213
PR-2025-08-17-199,P00130
PR-2025-08-17-199,P01376
PR-2025-08-17-199,P00300
PR-2025-08-17-199,P00614
PR-2025-08-17-199,P01350
PR-2025-08-17-199,P00755
PR-2025-08-17-199,P01055
PR-2025-08-17-199,P01297
PR-2025-08-17-199,P00971
PR-2025-08-17-199,P00120
PR-2025-08-17-199,P01086
PR-2025-08-17-199,P00690
PR-2025-08-17-199,P01326
PR-2025-08-17-199,P00578
PR-2025-08-17-200,P01475
PR-2025-08-17-200,P00041
PR-2025-08-17-200,P00493
PR-2025-08-17-200,P00143
PR-2025-08-17-200,P00888
PR-2025-08-17-200,P00980
PR-2025-08-17-200,P00448
PR-2025-08-17-200,P01256
PR-2025-08-17-200,P00637
PR-2025-08-17-200,P01117
PR-2025-08-17-200,P00182
PR-2025-08-17-200,P01386
PR-2025-08-17-200,P00540
PR-2025-08-17-200,P00148
PR-2025-08-17-200,P00243
PR-2025-08-17-200,P01245
PR-2025-08-17-200,P01445
PR-2025-08-17-200,P00159
PR-2025-08-17-200,P00153
PR-2025-08-17-200,P00760
PR-2025-08-17-200,P00281
PR-2025-08-17-200,P00019
PR-2025-08-17-200,P00436
PR-2025-08-17-201,P00359
PR-2025-08-17-201,P00605
PR-2025-08-17-201,P01496
PR-2025-08-17-201,P01468
PR-2025-08-17-201,P00053
PR-2025-08-17-201,P01214
PR-2025-08-17-201,P00967
PR-2025-08-17-201,P00807
PR-2025-08-17-201,P01155
PR-2025-08-17-201,P01258
PR-2025-08-17-201,P00666
PR-2025-08-17-201,P00335
PR-2025-08-17-201,P00122
PR-2025-08-17-201,P00846
PR-2025-08-17-201,P00098
PR-2025-08-17-201,P00197
PR-2025-08-17-201,P01191
PR-2025-08-17-201,P01394
PR-2025-08-17-201,P00615
PR-2025-08-17-201,P00984
PR-2025-08-17-201,P01119
PR-2025-08-17-201,P01411
PR-2025-08-17-201,P00422
PR-2025-08-17-201,P00923
PR-2025-08-17-201,P00034
PR-2025-08-17-204,P00876
PR-2025-08-17-204,P00789
PR-2025-08-17-204,P01081
PR-2025-08-17-204,P01339
PR-2025-08-17-204,P01169
PR-2025-08-17-204,P01121
PR-2025-08-17-204,P00374
PR-2025-08-17-204,P01310
PR-2025-08-17-204,P01178
PR-2025-08-17-204,P01145
PR-2025-08-17-204,P00708
PR-2025-08-17-204,P00556
PR-2025-08-17-204,P01206
PR-2025-08-17-204,P00572
PR-2025-08-17-204,P01018
PR-2025-08-17-204,P00102
PR-2025-08-17-204,P00650
PR-2025-08-17-204,P01090
PR-2025-08-17-204,P00998
PR-2025-08-17-204,P01395
PR-2025-08-17-204,P00600
PR-2025-08-17-204,P00795
PR-2025-08-17-204,P01056
PR-2025-08-17-204,P01061
PR-2025-08-24-205,P00105
PR-2025-08-24-205,P01185
PR-2025-08-24-205,P00223
PR-2025-08-24-205,P00218
PR-2025-08-24-205,P00140
PR-2025-08-24-205,P00988
PR-2025-08-24-205,P00928
PR-2025-08-24-205,P00401
PR-2025-08-24-205,P01022
PR-2025-08-24-205,P00350
PR-2025-08-24-205,P00496
PR-2025-08-24-205,P01132
PR-2025-08-24-205,P00643
PR-2025-08-24-205,P00230
PR-2025-08-24-205,P00327
PR-2025-08-24-205,P00240
PR-2025-08-24-205,P00942
PR-2025-08-24-205,P01495
PR-2025-08-24-205,P00627
PR-2025-08-24-205,P00463
PR-2025-08-24-205,P00790
PR-2025-08-24-205,P00919
PR-2025-08-24-205,P00404
PR-2025-08-24-205,P01279
PR-2025-08-24-205,P00699
PR-2025-08-24-207,P00442
PR-2025-08-24-207,P01136
PR-2025-08-24-207,P00782
PR-2025-08-24-207,P00813
PR-2025-08-24-207,P01441
PR-2025-08-24-207,P01262
PR-2025-08-24-207,P01223
PR-2025-08-24-207,P00441
PR-2025-08-24-207,P00022
PR-2025-08-24-207,P00533
PR-2025-08-24-207,P00014
PR-2025-08-24-207,P00536
PR-2025-08-24-207,P00857
PR-2025-08-24-207,P00490
PR-2025-08-24-207,P01450
PR-2025-08-24-207,P00722
PR-2025-08-24-207,P00427
PR-2025-08-24-207,P00687
PR-2025-08-24-207,P00832
PR-2025-08-24-207,P01248
PR-2025-08-24-207,P00550
PR-2025-08-24-207,P00616
PR-2025-08-24-207,P00968
PR-2025-08-24-207,P00428
PR-2025-08-24-207,P01442
PR-2025-08-31-211,P00039
PR-2025-08-31-211,P01318
PR-2025-08-31-211,P00188
PR-2025-08-31-211,P00235
PR-2025-08-31-211,P00017
PR-2025-08-31-211,P00211
PR-2025-08-31-211,P00544
PR-2025-08-31-211,P01465
PR-2025-08-31-211,P00785
PR-2025-08-31-211,P01208
PR-2025-08-31-211,P00596
PR-2025-08-31-211,P00172
PR-2025-08-31-211,P01233
PR-2025-08-31-211,P00270
PR-2025-08-31-211,P00751
PR-2025-08-31-211,P01066
PR-2025-08-31-211,P00665
PR-2025-08-31-211,P00160
PR-2025-08-31-211,P00693
PR-2025-08-31-211,P00589
PR-2025-08-31-211,P01013
PR-2025-08-31-211,P01026
PR-2025-08-31-211,P01149
PR-2025-08-31-211,P01479
PR-2025-08-31-211,P00574
PR-2025-08-31-211,P00045
PR-2025-08-31-211,P00925
PR-2025-08-31-211,P00433
PR-2025-08-31-211,P00333
PR-2025-08-31-211,P00996
PR-2025-08-31-216,P00164
PR-2025-08-31-216,P00789
PR-2025-08-31-216,P00522
PR-2025-08-31-216,P00554
PR-2025-08-31-216,P01433
PR-2025-08-31-216,P01492
PR-2025-08-31-216,P00577
PR-2025-08-31-216,P01382
PR-2025-08-31-216,P00432
PR-2025-08-31-216,P00071
PR-2025-08-31-216,P00572
PR-2025-08-31-216,P01392
PR-2025-08-31-216,P00147
PR-2025-08-31-216,P00108
PR-2025-08-31-216,P00475
PR-2025-08-31-216,P01047
PR-2025-08-31-216,P00112
PR-2025-08-31-216,P00862
PR-2025-08-31-216,P01121
PR-2025-08-31-216,P00795
PR-2025-08-31-216,P01331
PR-2025-08-31-216,P01340
PR-2025-08-31-216,P00662
PR-2025-08-31-216,P01310
PR-2025-09-07-217,P00230
PR-2025-09-07-217,P00699
PR-2025-09-07-217,P01444
PR-2025-09-07-217,P01485
PR-2025-09-07-217,P00715
PR-2025-09-07-217,P00224
PR-2025-09-07-217,P01205
PR-2025-09-07-217,P00008
PR-2025-09-07-217,P00438
PR-2025-09-07-217,P01132
PR-2025-09-07-217,P00928
PR-2025-09-07-217,P00486
PR-2025-09-07-217,P01327
PR-2025-09-07-217,P01139
PR-2025-09-07-217,P00682
PR-2025-09-07-217,P01405
PR-2025-09-07-217,P00389
PR-2025-09-07-217,P01282
PR-2025-09-07-217,P00208
PR-2025-09-07-217,P00173
PR-2025-09-07-217,P01185
PR-2025-09-07-217,P00113
PR-2025-09-07-217,P00124
PR-2025-09-07-217,P00712
PR-2025-09-07-217,P01022
PR-2025-09-07-218,P01143
PR-2025-09-07-218,P00006
PR-2025-09-07-218,P00944
PR-2025-09-07-218,P01393
PR-2025-09-07-218,P01248
PR-2025-09-07-218,P01441
PR-2025-09-07-218,P01010
PR-2025-09-07-218,P00711
PR-2025-09-07-218,P01154
PR-2025-09-07-218,P01118
PR-2025-09-07-218,P00782
PR-2025-09-07-218,P00490
PR-2025-09-07-218,P01223
PR-2025-09-07-218,P01306
PR-2025-09-07-218,P00722
PR-2025-09-07-218,P00062
PR-2025-09-07-218,P00788
PR-2025-09-07-218,P01076
PR-2025-09-07-218,P00547
PR-2025-09-07-218,P01188
PR-2025-09-07-218,P00687
PR-2025-09-07-218,P00085
PR-2025-09-07-218,P01321
PR-2025-09-07-218,P00441
PR-2025-09-07-218,P00536
PR-2025-09-07-219,P00444
PR-2025-09-07-219,P00329
PR-2025-09-07-219,P00198
PR-2025-09-07-219,P01031
PR-2025-09-07-219,P00700
PR-2025-09-07-219,P01454
PR-2025-09-07-219,P00412
PR-2025-09-07-219,P01434
PR-2025-09-07-219,P00380
PR-2025-09-07-219,P01438
PR-2025-09-07-219,P00502
PR-2025-09-07-219,P01360
PR-2025-09-07-219,P00382
PR-2025-09-07-219,P00341
PR-2025-09-07-219,P00854
PR-2025-09-07-219,P01344
PR-2025-09-07-219,P01235
PR-2025-09-07-219,P00115
PR-2025-09-07-219,P00651
PR-2025-09-07-219,P00742
PR-2025-09-07-219,P01370
PR-2025-09-07-219,P00825
PR-2025-09-07-219,P00307
PR-2025-09-07-219,P00802
PR-2025-09-07-220,P01263
PR-2025-09-07-220,P00986
PR-2025-09-07-220,P01484
PR-2025-09-07-220,P00580
PR-2025-09-07-220,P00828
PR-2025-09-07-220,P01486
PR-2025-09-07-220,P00137
PR-2025-09-07-220,P00542
PR-2025-09-07-220,P00746
PR-2025-09-07-220,P00573
PR-2025-09-07-220,P01469
PR-2025-09-07-220,P00210
PR-2025-09-07-220,P01348
PR-2025-09-07-220,P01194
PR-2025-09-07-220,P00883
PR-2025-09-07-220,P00292
PR-2025-09-07-220,P01476
PR-2025-09-07-220,P00264
PR-2025-09-07-220,P00016
PR-2025-09-07-220,P00220
PR-2025-09-07-220,P00721
PR-2025-09-07-220,P00894
PR-2025-09-07-220,P01437
PR-2025-09-07-220,P00446
PR-2025-09-07-221,P01179
PR-2025-09-07-221,P00414
PR-2025-09-07-221,P00007
PR-2025-09-07-221,P01202
PR-2025-09-07-221,P00483
PR-2025-09-07-221,P00089
PR-2025-09-07-221,P01227
PR-2025-09-07-221,P00300
PR-2025-09-07-221,P00654
PR-2025-09-07-221,P01140
PR-2025-09-07-221,P00578
PR-2025-09-07-221,P00697
PR-2025-09-07-221,P00482
PR-2025-09-07-221,P00466
PR-2025-09-07-221,P01410
