store_id,category,week_start,revenue,units,unique_baskets,realized_discount,eff_discount_rate,treated_planned,treated_realized,promo_type,discount_depth_plan,baseline_revenue_4w_nonpromo,lift_pct_revenue,promo_success,units_1w_pre,units_4w_pre,trend_4w_units,revenue_1w_pre,revenue_4w_pre,avg_price_pre_4w,promo_freq_8w,realized_promo_freq_8w,week_of_year,is_year_start,is_year_end
S0003,Bakery,2025-08-18,266.49,66,49,0.0,0.0,0,0,NONE,,221.85749999999996,0.20117643081707878,0,58.0,60.25,4.100000000000001,202.06,221.8575,3.6814118704636294,0.0,0.0,34,0,0
S0003,Baking,2025-06-30,586.32,152,104,0.0,0.0,0,0,NONE,,,,0,,64.33333333333333,,,234.76666666666665,3.6368130495070616,0.0,0.0,27,0,0
S0003,Baking,2025-07-07,592.72,162,134,0.0,0.0,0,0,NONE,,586.32,0.010915541001500847,0,152.0,94.33333333333333,,586.32,355.23333333333335,3.713355211363315,0.0,0.0,28,0,0
S0003,Baking,2025-07-14,512.28,142,111,0.0,0.0,0,0,NONE,,589.52,-0.13102184828334917,0,162.0,124.0,,592.72,460.36666666666673,3.666642318866557,0.0,0.0,29,0,0
S0003,Baking,2025-07-21,572.81,154,109,0.0,0.0,0,0,NONE,,563.7733333333333,0.016028900503748493,0,142.0,152.0,,512.28,563.7733333333333,3.70791316231807,0.0,0.0,30,0,0
S0003,Baking,2025-07-28,656.89,169,125,0.0,0.0,0,0,NONE,,566.0325,0.16051640144337995,0,154.0,152.5,-1.4000000000000024,572.81,566.0325,3.710821235374916,0.0,0.0,31,0,0
S0003,Baking,2025-08-04,596.98,163,121,0.0,0.0,0,0,NONE,,583.675,0.022795219942605156,0,169.0,156.75,3.2999999999999905,656.89,583.675,3.7182098993425274,0.0,0.0,32,0,0
S0003,Baking,2025-08-11,513.67,136,110,0.0,0.0,0,0,NONE,,584.74,-0.1215411977973117,0,163.0,157.0,7.800000000000016,596.98,584.74,3.7191320382503514,0.0,0.0,33,0,0
S0003,Baking,2025-08-18,592.65,157,117,0.0,0.0,0,0,NONE,,585.0875,0.012925417138462196,0,136.0,155.5,-5.999999999999991,513.67,585.0875,3.7614769533290593,0.0,0.0,34,0,0
S0003,Beverages,2025-06-30,552.35,164,107,0.0,0.0,0,0,NONE,,,,0,,156.0,,,589.18,3.775454119590261,0.0,0.0,27,0,0
S0003,Beverages,2025-07-07,702.63,210,122,0.0,0.0,0,0,NONE,,552.35,0.2720738662080202,0,164.0,154.33333333333334,,552.35,554.3333333333334,3.6024756955752513,0.0,0.0,28,0,0
S0003,Beverages,2025-07-14,691.21,203,127,0.0,0.0,0,0,NONE,,627.49,0.1015474350188848,0,210.0,170.0,,702.63,589.5500000000001,3.4969434139509445,0.0,0.0,29,0,0
S0003,Beverages,2025-07-21,747.23,229,136,0.0,0.0,0,0,NONE,,648.73,0.1518351240115302,0,203.0,192.33333333333334,,691.21,648.73,3.3729401057311055,0.0,0.0,30,0,0
S0003,Beverages,2025-07-28,662.14,194,116,0.0,0.0,0,0,NONE,,673.355,-0.016655404652820626,0,229.0,201.5,18.80000000000002,747.23,673.355,3.3454583544074996,0.0,0.0,31,0,0
S0003,Beverages,2025-08-04,710.09,211,122,0.0,0.0,0,0,NONE,,700.8025,0.013252663910302864,0,194.0,209.0,-2.199999999999988,662.14,700.8025,3.356734599064276,0.0,0.0,32,0,0
S0003,Beverages,2025-08-11,673.56,202,131,0.0,0.0,0,0,NONE,,702.6675,-0.04142428673590293,0,211.0,209.25,-1.0999999999999739,710.09,702.6675,3.3616091759092317,0.0,0.0,33,0,0
S0003,Beverages,2025-08-18,627.82,183,116,0.0,0.0,0,0,NONE,,698.255,-0.10087289027647485,0,202.0,209.0,-6.400000000000006,673.56,698.255,3.3439791949308386,0.0,0.0,34,0,0
S0003,Breakfast & Cereal,2025-06-30,611.04,133,97,0.0,0.0,0,0,NONE,,,,0,,202.33333333333334,,,681.93,3.370967893095558,0.0,0.0,27,0,0
S0003,Breakfast & Cereal,2025-07-07,662.6,146,114,0.0,0.0,0,0,NONE,,611.04,0.08438072793925122,0,133.0,182.0,,611.04,664.8966666666666,3.7646988700224107,0.0,0.0,28,0,0
S0003,Breakfast & Cereal,2025-07-14,855.37,186,130,0.0,0.0,0,0,NONE,,636.8199999999999,0.3431895983166359,0,146.0,160.33333333333334,,662.6,649.0666666666666,4.155699108071276,0.0,0.0,29,0,0
S0003,Breakfast & Cereal,2025-07-21,723.66,154,120,0.0,0.0,0,0,NONE,,709.67,0.019713387912691827,0,186.0,155.0,,855.37,709.6700000000001,4.57713510650983,0.0,0.0,30,0,0
S0003,Breakfast & Cereal,2025-07-28,777.02,174,129,0.0,0.0,0,0,NONE,,713.1674999999999,0.08953366495248323,0,154.0,154.75,10.299999999999994,723.66,713.1675,4.6076240571551,0.0,0.0,31,0,0
S0003,Breakfast & Cereal,2025-08-04,653.59,143,112,0.0,0.0,0,0,NONE,,754.6625,-0.13393073062461694,0,174.0,165.0,5.200000000000012,777.02,754.6625,4.5754606745606825,0.0,0.0,32,0,0
S0003,Breakfast & Cereal,2025-08-11,736.9,162,120,0.0,0.0,0,0,NONE,,752.4100000000001,-0.02061376111428623,0,143.0,164.25,-10.900000000000002,653.59,752.4100000000001,4.583511493604652,0.0,0.0,33,0,0
S0003,Breakfast & Cereal,2025-08-18,711.01,156,114,0.0,0.0,0,0,NONE,,722.7925,-0.016301358965401587,0,162.0,158.25,-0.6999999999999974,736.9,722.7925,4.57101199141429,0.0,0.0,34,0,0
S0003,Candy,2025-06-30,427.55,169,127,0.0,0.0,0,0,NONE,,,,0,,159.66666666666666,,,722.5033333333332,4.5283190188554165,0.0,0.0,27,0,0
S0003,Candy,2025-07-07,451.02,188,139,0.0,0.0,0,0,NONE,,427.55,0.05489416442521335,0,169.0,158.0,,427.55,606.0133333333333,3.8830688431543123,0.0,0.0,28,0,0
S0003,Candy,2025-07-14,386.93,159,117,0.0,0.0,0,0,NONE,,439.28499999999997,-0.11918230761350823,0,188.0,173.0,,451.02,538.49,3.1592298806983283,0.0,0.0,29,0,0
S0003,Candy,2025-07-21,355.06,149,116,0.0,0.0,0,0,NONE,,421.8333333333333,-0.158293164757013,0,159.0,172.0,,386.93,421.8333333333333,2.4541487408582783,0.0,0.0,30,0,0
S0003,Candy,2025-07-28,447.33,179,128,0.0,0.0,0,0,NONE,,405.14,0.10413684158562472,0,149.0,166.25,-8.9,355.06,405.14,2.436349810677266,0.0,0.0,31,0,0
S0003,Candy,2025-08-04,440.0,189,128,0.0,0.0,0,0,NONE,,410.085,0.07294829120792036,0,179.0,168.75,-3.7000000000000055,447.33,410.08500000000004,2.4286419663084846,0.0,0.0,32,0,0
S0003,Candy,2025-08-11,397.22,164,126,0.0,0.0,0,0,NONE,,407.33,-0.024820170377826228,0,189.0,169.0,12.000000000000012,440.0,407.33000000000004,2.4108919100211947,0.0,0.0,33,0,0
S0003,Candy,2025-08-18,389.62,158,114,0.0,0.0,0,0,NONE,,409.9025,-0.04948127908466031,0,164.0,170.25,5.500000000000001,397.22,409.90250000000003,2.408029699559467,0.0,0.0,34,0,0
S0003,Condiments/Sauces/Spices,2025-06-30,436.9,120,95,0.0,0.0,0,0,NONE,,,,0,,177.33333333333334,,,428.1833333333334,2.416388592701214,0.0,0.0,27,0,0
S0003,Condiments/Sauces/Spices,2025-07-07,606.96,162,126,0.0,0.0,0,0,NONE,,436.9,0.3892423895628292,0,120.0,157.66666666666666,,436.9,424.70666666666665,2.7969829440357885,0.0,0.0,28,0,0
S0003,Condiments/Sauces/Spices,2025-07-14,543.28,152,111,0.0,0.0,0,0,NONE,,521.9300000000001,0.0409058686030692,0,162.0,148.66666666666666,,606.96,480.35999999999996,3.269857723577235,0.0,0.0,29,0,0
S0003,Condiments/Sauces/Spices,2025-07-21,586.14,168,128,0.0,0.0,0,0,NONE,,529.0466666666667,0.1079173859898936,0,152.0,144.66666666666666,,543.28,529.0466666666666,3.653903508771929,0.0,0.0,30,0,0
S0003,Condiments/Sauces/Spices,2025-07-28,568.65,154,111,0.0,0.0,0,0,NONE,,543.32,0.046620775969962315,0,168.0,150.5,13.399999999999988,586.14,543.3199999999999,3.6126597744360893,0.0,0.0,31,0,0
S0003,Condiments/Sauces/Spices,2025-08-04,569.85,158,118,0.0,0.0,0,0,NONE,,576.2575,-0.011119161138900624,0,154.0,159.0,-0.8000000000000066,568.65,576.2574999999999,3.625584557985873,0.0,0.0,32,0,0
S0003,Condiments/Sauces/Spices,2025-08-11,600.35,169,125,0.0,0.0,0,0,NONE,,566.98,0.05885569155878515,0,158.0,158.0,0.40000000000000585,569.85,566.98,3.5905792837242694,0.0,0.0,33,0,0
S0003,Condiments/Sauces/Spices,2025-08-18,544.27,159,118,0.0,0.0,0,0,NONE,,581.2475,-0.06361747792463618,0,169.0,162.25,0.7000000000000047,600.35,581.2475000000001,3.585118368121653,0.0,0.0,34,0,0
S0003,Dairy & Eggs,2025-06-30,1335.11,388,261,0.0,0.0,0,0,NONE,,,,0,,160.33333333333334,,,579.6166666666667,3.6171816336860143,0.0,0.0,27,0,0
S0003,Dairy & Eggs,2025-07-07,1488.96,419,284,0.0,0.0,0,0,NONE,,1335.11,0.11523395076061159,0,388.0,238.33333333333334,,1335.11,835.1033333333334,3.5333391960549165,0.0,0.0,28,0,0
S0003,Dairy & Eggs,2025-07-14,1477.43,431,286,0.0,0.0,0,0,NONE,,1412.0349999999999,0.04631259140177135,0,419.0,325.3333333333333,,1488.96,1141.4733333333334,3.5156586123867495,0.0,0.0,29,0,0
S0003,Dairy & Eggs,2025-07-21,1569.77,446,297,0.0,0.0,0,0,NONE,,1433.8333333333333,0.09480646286179244,0,431.0,412.6666666666667,,1477.43,1433.8333333333333,3.4741736020671863,0.0,0.0,30,0,0
S0003,Dairy & Eggs,2025-07-28,1647.51,471,312,0.0,0.0,0,0,NONE,,1467.8175,0.12242155445074054,0,446.0,421.0,18.600000000000048,1569.77,1467.8175,3.4855461208329013,0.0,0.0,31,0,0
S0003,Dairy & Eggs,2025-08-04,1484.23,418,294,0.0,0.0,0,0,NONE,,1545.9175,-0.03990348773463008,0,471.0,441.75,17.100000000000005,1647.51,1545.9174999999998,3.499769354466101,0.0,0.0,32,0,0
S0003,Dairy & Eggs,2025-08-11,1552.34,443,296,0.0,0.0,0,0,NONE,,1544.7350000000001,0.004923174525080218,0,418.0,441.5,-1.3999999999999984,1484.23,1544.735,3.4990657682332156,0.0,0.0,33,0,0
S0003,Dairy & Eggs,2025-08-18,1637.64,461,308,0.0,0.0,0,0,NONE,,1563.4625,0.047444374265452484,0,443.0,444.5,-6.20000000000003,1552.34,1563.4625,3.5181261847143896,0.0,0.0,34,0,0
S0003,Deli,2025-06-30,856.13,142,111,0.0,0.0,0,0,NONE,,,,0,,444.0,,,1561.36,3.517613687242504,0.0,0.0,27,0,0
S0003,Deli,2025-07-07,903.4399999999999,155,118,0.0,0.0,0,0,NONE,,856.13,0.05526029925361796,0,142.0,334.3333333333333,,856.13,1297.5666666666666,4.361342493199264,0.0,0.0,28,0,0
S0003,Deli,2025-07-14,1006.03,166,132,0.0,0.0,0,0,NONE,,879.785,0.14349528578004855,0,155.0,246.66666666666666,,903.4399999999999,1103.97,5.120627722401301,0.0,0.0,29,0,0
S0003,Deli,2025-07-21,896.96,153,121,0.0,0.0,0,0,NONE,,921.8666666666667,-0.027017645357246135,0,166.0,154.33333333333334,,1006.03,921.8666666666664,5.972717118359853,0.0,0.0,30,0,0
S0003,Deli,2025-07-28,1085.86,178,135,0.0,0.0,0,0,NONE,,915.64,0.18590275654187227,0,153.0,154.0,4.4000000000000075,896.96,915.6399999999999,5.94515875380257,0.0,0.0,31,0,0
S0003,Deli,2025-08-04,1092.32,171,129,0.0,0.0,0,0,NONE,,973.0725,0.12254739497827752,0,178.0,163.0,5.600000000000008,1085.86,973.0724999999999,5.962971896704928,0.0,0.0,32,0,0
S0003,Deli,2025-08-11,934.76,159,107,0.0,0.0,0,0,NONE,,1020.2925,-0.08383135228378139,0,171.0,167.0,4.000000000000004,1092.32,1020.2924999999998,6.102769670709833,0.0,0.0,33,0,0
S0003,Deli,2025-08-18,976.85,160,124,0.0,0.0,0,0,NONE,,1002.4749999999999,-0.02556173470660105,0,159.0,165.25,1.1000000000000063,934.76,1002.4749999999999,6.057412676696042,0.0,0.0,34,0,0
S0003,Frozen Foods,2025-06-30,832.46,124,101,0.0,0.0,0,0,NONE,,,,0,,169.33333333333334,,,1037.6466666666665,6.122389015551149,0.0,0.0,27,0,0
S0003,Frozen Foods,2025-07-07,929.91,134,109,0.0,0.0,0,0,NONE,,832.46,0.11706268169041147,0,124.0,151.33333333333334,,832.46,953.18,6.326739021591986,0.0,0.0,28,0,0
S0003,Frozen Foods,2025-07-14,1056.23,155,121,0.0,0.0,0,0,NONE,,881.185,0.19864727611114588,0,134.0,139.0,,929.91,899.0433333333332,6.510669224379218,0.0,0.0,29,0,0
S0003,Frozen Foods,2025-07-21,1039.68,154,113,0.0,0.0,0,0,NONE,,939.5333333333333,0.10659192506918339,0,155.0,137.66666666666666,,1056.23,939.5333333333332,6.822467019740009,0.0,0.0,30,0,0
S0003,Frozen Foods,2025-07-28,991.85,145,108,0.0,0.0,0,0,NONE,,964.5699999999999,0.028282032408223443,0,154.0,141.75,11.09999999999999,1039.68,964.5699999999999,6.804642472597214,0.0,0.0,31,0,0
S0003,Frozen Foods,2025-08-04,978.77,144,109,0.0,0.0,0,0,NONE,,1004.4174999999999,-0.025534700460714717,0,145.0,147.0,3.1999999999999997,991.85,1004.4174999999999,6.836381905300217,0.0,0.0,32,0,0
S0003,Frozen Foods,2025-08-11,1113.12,161,122,0.0,0.0,0,0,NONE,,1016.6324999999999,0.0949089272672278,0,144.0,149.5,-4.200000000000011,978.77,1016.6324999999999,6.800728661104529,0.0,0.0,33,0,0
S0003,Frozen Foods,2025-08-18,987.25,142,115,0.0,0.0,0,0,NONE,,1030.855,-0.042299838483588884,0,161.0,151.0,1.999999999999994,1113.12,1030.855,6.825579091879924,0.0,0.0,34,0,0
S0003,Grains and Pasta,2025-06-30,120.31,51,38,0.0,0.0,0,0,NONE,,,,0,,150.0,,,1027.9133333333332,6.850382512116956,0.0,0.0,27,0,0
S0003,Grains and Pasta,2025-07-07,144.83,55,44,0.0,0.0,0,0,NONE,,120.31,0.20380683234976318,0,51.0,118.66666666666667,,120.31,737.3999999999997,5.356607438869266,0.0,0.0,28,0,0
S0003,Grains and Pasta,2025-07-14,171.85,67,47,0.0,0.0,0,0,NONE,,132.57,0.29629629629629634,0,55.0,89.0,,144.83,459.41999999999985,3.9686937183305457,0.0,0.0,29,0,0
S0003,Grains and Pasta,2025-07-21,155.51,63,44,0.0,0.0,0,0,NONE,,145.66333333333333,0.06759880088789216,0,67.0,57.666666666666664,,171.85,145.66333333333318,2.5190725694167297,0.0,0.0,30,0,0
S0003,Grains and Pasta,2025-07-28,191.93,73,50,0.0,0.0,0,0,NONE,,148.125,0.2957299578059072,0,63.0,59.0,4.800000000000001,155.51,148.1249999999999,2.506407601665722,0.0,0.0,31,0,0
S0003,Grains and Pasta,2025-08-04,191.59,77,57,0.0,0.0,0,0,NONE,,166.03,0.153948081671987,0,73.0,64.5,5.000000000000001,191.93,166.0299999999999,2.573947220252883,0.0,0.0,32,0,0
S0003,Grains and Pasta,2025-08-11,128.28,52,42,0.0,0.0,0,0,NONE,,177.72,-0.27819041188386223,0,77.0,70.0,4.000000000000005,191.59,177.71999999999989,2.5376744929801553,0.0,0.0,33,0,0
S0003,Grains and Pasta,2025-08-18,140.60999999999999,54,42,0.0,0.0,0,0,NONE,,166.8275,-0.1571533470201256,0,52.0,66.25,-2.9000000000000044,128.28,166.82749999999987,2.5131739189273428,0.0,0.0,34,0,0
S0003,Meat and Seafood,2025-06-30,1206.91,134,101,0.0,0.0,0,0,NONE,,,,0,,67.33333333333333,,,170.59999999999985,2.5280943257655575,0.0,0.0,27,0,0
S0003,Meat and Seafood,2025-07-07,1323.2,137,101,0.0,0.0,0,0,NONE,,1206.91,0.09635349777531046,0,134.0,87.66666666666667,,1206.91,508.92666666666656,4.6539653132936705,0.0,0.0,28,0,0
S0003,Meat and Seafood,2025-07-14,1524.58,163,127,0.0,0.0,0,0,NONE,,1265.055,0.20514918323709233,0,137.0,107.66666666666667,,1323.2,886.1299999999998,7.044036094094378,0.0,0.0,29,0,0
S0003,Meat and Seafood,2025-07-21,1375.63,144,108,0.0,0.0,0,0,NONE,,1351.5633333333333,0.017806540080746124,0,163.0,144.66666666666666,,1524.58,1351.5633333333333,9.33947891303413,0.0,0.0,30,0,0
S0003,Meat and Seafood,2025-07-28,1609.72,175,130,0.0,0.0,0,0,NONE,,1357.58,0.1857275446014232,0,144.0,144.5,5.600000000000001,1375.63,1357.58,9.392855712553375,0.0,0.0,31,0,0
S0003,Meat and Seafood,2025-08-04,1456.43,157,124,0.0,0.0,0,0,NONE,,1458.2825,-0.0012703299943597785,0,175.0,154.75,9.499999999999991,1609.72,1458.2824999999998,9.440757951359345,0.0,0.0,32,0,0
S0003,Meat and Seafood,2025-08-11,1281.04,139,113,0.0,0.0,0,0,NONE,,1491.5900000000001,-0.14115809304165364,0,157.0,159.75,1.2999999999999965,1456.43,1491.59,9.345315462168774,0.0,0.0,33,0,0
S0003,Meat and Seafood,2025-08-18,1164.51,123,104,0.0,0.0,0,0,NONE,,1430.7050000000002,-0.1860586214488662,0,139.0,153.75,-3.2999999999999963,1281.04,1430.705,9.31103135571161,0.0,0.0,34,0,0
S0003,Pet Food,2025-06-30,1313.99,178,109,0.0,0.0,0,0,NONE,,,,0,,157.0,,,1449.0633333333333,9.230379770578441,0.0,0.0,27,0,0
S0003,Pet Food,2025-07-07,1442.48,188,111,0.0,0.0,0,0,NONE,,1313.99,0.0977861323145534,0,178.0,158.0,,1313.99,1350.4866666666665,8.624901867956718,0.0,0.0,28,0,0
S0003,Pet Food,2025-07-14,1285.6100000000001,180,111,0.0,0.0,0,0,NONE,,1378.2350000000001,-0.06720552010361078,0,188.0,168.33333333333334,,1442.48,1345.8366666666666,8.090282452498435,0.0,0.0,29,0,0
S0003,Pet Food,2025-07-21,1089.05,145,93,0.0,0.0,0,0,NONE,,1347.3600000000001,-0.19171565134782104,0,180.0,182.0,,1285.6100000000001,1347.36,7.399003342453138,0.0,0.0,30,0,0
S0003,Pet Food,2025-07-28,1148.41,151,95,0.0,0.0,0,0,NONE,,1282.7825,-0.10475080537815253,0,145.0,172.75,-10.699999999999992,1089.05,1282.7824999999998,7.426924920632957,0.0,0.0,31,0,0
S0003,Pet Food,2025-08-04,1226.13,165,103,0.0,0.0,0,0,NONE,,1241.3875,-0.012290682804523112,0,151.0,166.0,-14.600000000000016,1148.41,1241.3874999999998,7.482774407201899,0.0,0.0,32,0,0
S0003,Pet Food,2025-08-11,1208.68,166,103,0.0,0.0,0,0,NONE,,1187.3,0.018007243325191703,0,165.0,160.25,-3.899999999999996,1226.13,1187.3,7.422355645112924,0.0,0.0,33,0,0
S0003,Pet Food,2025-08-18,1251.69,165,102,0.0,0.0,0,0,NONE,,1168.0675,0.07159046887273204,0,166.0,156.75,7.699999999999992,1208.68,1168.0674999999999,7.457087405487757,0.0,0.0,34,0,0
S0003,Prepared Meals,2025-06-30,1151.31,139,99,0.0,0.0,0,0,NONE,,,,0,,160.66666666666666,,,1194.4066666666665,7.4392199889262045,0.0,0.0,27,0,0
S0003,Prepared Meals,2025-07-07,1838.39,216,151,0.0,0.0,0,0,NONE,,1151.31,0.5967810580990351,0,139.0,156.66666666666666,,1151.31,1195.3733333333332,7.665033827921232,0.0,0.0,28,0,0
S0003,Prepared Meals,2025-07-14,1448.24,177,129,0.0,0.0,0,0,NONE,,1494.85,-0.031180385991905476,0,216.0,173.66666666666666,,1838.39,1399.4599999999998,8.025025129829201,0.0,0.0,29,0,0
S0003,Prepared Meals,2025-07-21,1428.1,173,133,0.0,0.0,0,0,NONE,,1479.3133333333333,-0.03461966588101689,0,177.0,177.33333333333334,,1448.24,1479.3133333333333,8.32533915428862,0.0,0.0,30,0,0
S0003,Prepared Meals,2025-07-28,1497.89,182,140,0.0,0.0,0,0,NONE,,1466.5099999999998,0.021397740213159367,0,173.0,176.25,6.300000000000012,1428.1,1466.5099999999998,8.307732689415888,0.0,0.0,31,0,0
S0003,Prepared Meals,2025-08-04,1473.23,180,135,0.0,0.0,0,0,NONE,,1553.155,-0.05145977059598041,0,182.0,187.0,-10.599999999999984,1497.89,1553.155,8.294572459358175,0.0,0.0,32,0,0
S0003,Prepared Meals,2025-08-11,1370.59,167,124,0.0,0.0,0,0,NONE,,1461.8650000000002,-0.0624373659674459,0,180.0,178.0,1.8000000000000005,1473.23,1461.8649999999998,8.212959033432249,0.0,0.0,33,0,0
S0003,Prepared Meals,2025-08-18,1556.6200000000001,193,135,0.0,0.0,0,0,NONE,,1442.4524999999999,0.07914818685537323,0,167.0,175.5,-1.9999999999999953,1370.59,1442.4524999999999,8.219203747394156,0.0,0.0,34,0,0
S0003,Snacks/Cookies/Chips,2025-06-30,1727.81,559,285,0.0,0.0,0,0,NONE,,,,0,,176.33333333333334,,,1447.2366666666665,8.207300564926312,0.0,0.0,27,0,0
S0003,Snacks/Cookies/Chips,2025-07-07,1743.98,545,301,0.0,0.0,0,0,NONE,,1727.81,0.009358667909087268,0,559.0,302.0,,1727.81,1523.8766666666663,6.494210437998976,0.0,0.0,28,0,0
S0003,Snacks/Cookies/Chips,2025-07-14,2024.79,644,325,0.0,0.0,0,0,NONE,,1735.895,0.16642423648895813,0,545.0,423.6666666666667,,1743.98,1614.1266666666663,4.832661168546037,0.0,0.0,29,0,0
S0003,Snacks/Cookies/Chips,2025-07-21,1910.61,611,317,0.0,0.0,0,0,NONE,,1832.1933333333334,0.04279934068093242,0,644.0,582.6666666666666,,2024.79,1832.193333333333,3.1449805360222647,0.0,0.0,30,0,0
S0003,Snacks/Cookies/Chips,2025-07-28,1743.51,555,281,0.0,0.0,0,0,NONE,,1851.7975,-0.05847696629896083,0,611.0,589.75,25.500000000000068,1910.61,1851.7974999999997,3.1404907211656345,0.0,0.0,31,0,0
S0003,Snacks/Cookies/Chips,2025-08-04,1828.93,598,328,0.0,0.0,0,0,NONE,,1855.7225,-0.014437772888996074,0,555.0,588.75,-0.3000000000000244,1743.51,1855.7224999999999,3.153131972434793,0.0,0.0,32,0,0
S0003,Snacks/Cookies/Chips,2025-08-11,1700.17,539,284,0.0,0.0,0,0,NONE,,1876.96,-0.09418954053362882,0,598.0,602.0,-19.400000000000027,1828.93,1876.9599999999998,3.117743989556084,0.0,0.0,33,0,0
S0003,Snacks/Cookies/Chips,2025-08-18,1635.72,537,297,0.0,0.0,0,0,NONE,,1795.805,-0.08914386584289499,0,539.0,575.75,-17.300000000000033,1700.17,1795.8049999999998,3.120299093613517,0.0,0.0,34,0,0
S0004,Alcohol,2025-06-30,6019.32,497,323,0.0,0.0,0,0,NONE,,,,0,,564.0,,,1757.5366666666666,3.1180583659527747,0.0,0.0,27,0,0
S0004,Alcohol,2025-07-07,5983.93,507,342,0.0,0.0,0,0,NONE,,6019.32,-0.005879401659988075,0,497.0,544.6666666666666,,6019.32,3182.806666666666,6.108007828493786,0.0,0.0,28,0,0
S0004,Alcohol,2025-07-14,6155.7,495,343,0.0,0.0,0,0,NONE,,6001.625,0.025672213775435788,0,507.0,514.3333333333334,,5983.93,4567.806666666666,9.022745129468545,0.0,0.0,29,0,0
S0004,Alcohol,2025-07-21,6832.58,559,374,0.0,0.0,0,0,NONE,,6052.983333333334,0.12879544246776378,0,495.0,499.6666666666667,,6155.7,6052.983333333333,12.1165628990006,0.0,0.0,30,0,0
S0004,Alcohol,2025-07-28,6620.01,538,362,0.0,0.0,0,0,NONE,,6247.8825,0.05956057912420737,0,559.0,514.5,17.400000000000016,6832.58,6247.8825,12.14313773775671,0.0,0.0,31,0,0
S0004,Alcohol,2025-08-04,6640.42,539,365,0.0,0.0,0,0,NONE,,6398.055,0.03788104353588704,0,538.0,524.75,15.699999999999996,6620.01,6398.055,12.191523601264898,0.0,0.0,32,0,0
S0004,Alcohol,2025-08-11,6926.57,572,364,0.0,0.0,0,0,NONE,,6562.1775,0.05552920505426742,0,539.0,532.75,11.100000000000033,6640.42,6562.1775,12.320839953410921,0.0,0.0,33,0,0
S0004,Alcohol,2025-08-18,6120.21,493,379,0.0,0.0,0,0,NONE,,6754.895,-0.09395926953712831,0,572.0,552.0,3.9999999999999223,6926.57,6754.8949999999995,12.239247587443556,0.0,0.0,34,0,0
S0004,Bakery,2025-06-30,248.84,65,48,0.0,0.0,0,0,NONE,,,,0,,549.6666666666666,,,6729.0,12.244709365249726,0.0,0.0,27,0,0
S0004,Bakery,2025-07-07,298.76,74,60,0.0,0.0,0,0,NONE,,248.84,0.20061083427101747,0,65.0,392.0,,248.84,4605.276666666666,9.419194828980542,0.0,0.0,28,0,0
S0004,Bakery,2025-07-14,301.77,74,59,0.0,0.0,0,0,NONE,,273.8,0.10215485756026285,0,74.0,237.0,,298.76,2491.39,6.658331033831033,0.0,0.0,29,0,0
S0004,Bakery,2025-07-21,304.74,79,64,0.0,0.0,0,0,NONE,,283.12333333333333,0.07635070699459602,0,74.0,71.0,,301.77,283.12333333333305,3.9811926541926526,0.0,0.0,30,0,0
S0004,Bakery,2025-07-28,205.32,51,45,0.0,0.0,0,0,NONE,,288.52750000000003,-0.2883867222361821,0,79.0,73.0,4.200000000000006,304.74,288.5274999999998,3.9502615792520848,0.0,0.0,31,0,0
S0004,Bakery,2025-08-04,302.15,70,53,0.0,0.0,0,0,NONE,,277.6475,0.0882503894326439,0,51.0,69.5,-6.3999999999999995,205.32,277.64749999999975,3.999655244410455,0.0,0.0,32,0,0
S0004,Bakery,2025-08-11,249.57999999999998,66,49,0.0,0.0,0,0,NONE,,278.495,-0.10382592147076257,0,70.0,68.5,-3.999999999999999,302.15,278.4949999999998,4.069438062943274,0.0,0.0,33,0,0
S0004,Bakery,2025-08-18,272.49,69,51,0.0,0.0,0,0,NONE,,265.4475,0.026530669906478753,0,66.0,66.5,-2.000000000000007,249.57999999999998,265.44749999999976,3.9953236075788188,0.0,0.0,34,0,0
S0004,Baking,2025-06-30,790.46,207,159,0.0,0.0,0,0,NONE,,,,0,,62.333333333333336,,,252.34999999999968,4.041275358628298,0.0,0.0,27,0,0
S0004,Baking,2025-07-07,768.62,198,158,0.0,0.0,0,0,NONE,,790.46,-0.0276294815676948,0,207.0,114.33333333333333,,790.46,447.39666666666636,3.9721970219796288,0.0,0.0,28,0,0
S0004,Baking,2025-07-14,675.75,184,145,0.0,0.0,0,0,NONE,,779.54,-0.13314262257228618,0,198.0,157.0,,768.62,602.8866666666663,3.82736056214317,0.0,0.0,29,0,0
S0004,Baking,2025-07-21,913.03,240,167,0.0,0.0,0,0,NONE,,744.9433333333333,0.22563684933529626,0,184.0,196.33333333333334,,675.75,744.943333333333,3.7910402942468147,0.0,0.0,30,0,0
S0004,Baking,2025-07-28,706.47,190,152,0.0,0.0,0,0,NONE,,786.9649999999999,-0.10228536211902677,0,240.0,207.25,8.499999999999991,913.03,786.9649999999998,3.7943531373517776,0.0,0.0,31,0,0
S0004,Baking,2025-08-04,842.82,224,170,0.0,0.0,0,0,NONE,,765.9675,0.10033389145100814,0,190.0,203.0,3.2000000000000153,706.47,765.9674999999997,3.76925709107667,0.0,0.0,32,0,0
S0004,Baking,2025-08-11,644.2,174,139,0.0,0.0,0,0,NONE,,784.5175,-0.17885834286679392,0,224.0,209.5,6.999999999999987,842.82,784.5174999999998,3.739424614525443,0.0,0.0,33,0,0
