customer_id,week_start,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,avg_spend_12w,median_spend_12w,avg_items_12w,avg_skus_12w,weekend_visits_12w,total_visits_12w,weekend_visits_share_12w,week_of_year
C002773,2025-07-28,0,2,4,4,23.465,20.645,4.0,3.25,2,4,0.5,31
C002773,2025-08-04,1,2,4,5,23.318,22.73,4.4,3.8,2,5,0.4,32
C002773,2025-08-11,0,0,5,7,22.90857142857143,22.73,4.0,3.4285714285714284,3,7,0.4285714285714285,33
C002773,2025-08-18,1,7,4,7,22.90857142857143,22.73,4.0,3.4285714285714284,3,7,0.4285714285714285,34
C002774,2025-07-07,0,6,1,1,40.15,40.15,8.0,6.0,0,1,0.0,28
C002774,2025-07-14,1,13,1,1,40.15,40.15,8.0,6.0,0,1,0.0,29
C002774,2025-07-21,0,0,3,3,38.873333333333335,40.15,7.333333333333333,4.666666666666667,1,3,0.3333333333333333,30
C002774,2025-07-28,1,1,4,4,33.7575,31.395,6.25,4.25,1,4,0.25,31
C002774,2025-08-04,1,5,4,5,31.62,23.07,5.8,3.8,2,5,0.4,32
C002774,2025-08-11,0,5,5,6,31.266666666666666,26.285,5.5,3.6666666666666665,3,6,0.5,33
C002774,2025-08-18,0,12,3,6,31.266666666666666,26.285,5.5,3.6666666666666665,3,6,0.5,34
C002775,2025-07-14,0,4,1,1,33.91,33.91,5.0,4.0,1,1,1.0,29
C002775,2025-07-21,0,11,1,1,33.91,33.91,5.0,4.0,1,1,1.0,30
C002775,2025-07-28,1,18,1,1,33.91,33.91,5.0,4.0,1,1,1.0,31
C002775,2025-08-04,0,1,4,4,29.285,29.785,5.25,4.0,2,4,0.5,32
C002775,2025-08-11,0,8,3,4,29.285,29.785,5.25,4.0,2,4,0.5,33
C002775,2025-08-18,1,1,4,5,29.89,30.05,5.6,4.2,2,5,0.4,34
C002776,2025-07-07,0,3,1,1,14.93,14.93,5.0,3.0,1,1,1.0,28
C002776,2025-07-14,0,10,1,1,14.93,14.93,5.0,3.0,1,1,1.0,29
C002776,2025-07-21,1,17,1,1,14.93,14.93,5.0,3.0,1,1,1.0,30
C002776,2025-07-28,0,4,2,2,18.09,18.09,4.0,3.0,2,2,1.0,31
C002776,2025-08-04,1,0,3,4,15.05,13.64,3.25,2.25,2,4,0.5,32
C002776,2025-08-11,0,3,4,5,15.826,14.93,3.2,2.4,3,5,0.6,33
C002776,2025-08-18,0,6,5,6,20.175,16.93,4.333333333333333,3.1666666666666665,3,6,0.5,34
C002777,2025-07-28,1,4,1,1,34.160000000000004,34.160000000000004,6.0,4.0,1,1,1.0,31
C002777,2025-08-04,1,4,2,2,24.325000000000003,24.325000000000003,4.0,3.0,2,2,1.0,32
C002777,2025-08-11,1,1,5,5,22.832,19.02,4.8,3.2,4,5,0.8,33
C002777,2025-08-18,0,5,6,6,20.02166666666667,16.755,4.166666666666667,2.833333333333333,5,6,0.8333333333333334,34
C002778,2025-07-07,0,3,2,2,28.645,28.645,5.0,3.5,1,2,0.5,28
C002778,2025-07-14,0,0,4,4,28.825,28.645,6.25,4.75,1,4,0.25,29
C002778,2025-07-21,0,7,4,4,28.825,28.645,6.25,4.75,1,4,0.25,30
C002778,2025-07-28,1,6,5,5,23.8,20.85,5.2,4.0,1,5,0.2,31
C002778,2025-08-04,0,0,5,7,22.20142857142857,20.85,4.857142857142857,4.0,2,7,0.2857142857142857,32
C002778,2025-08-11,0,0,4,8,20.54875,19.055,4.625,3.875,2,8,0.25,33
C002778,2025-08-18,0,7,4,8,20.54875,19.055,4.625,3.875,2,8,0.25,34
C002779,2025-07-14,0,5,2,2,21.67,21.67,5.0,4.0,2,2,1.0,29
C002779,2025-07-21,0,2,3,3,21.03333333333333,19.76,4.666666666666667,4.0,2,3,0.6666666666666666,30
C002779,2025-07-28,1,9,3,3,21.03333333333333,19.76,4.666666666666667,4.0,2,3,0.6666666666666666,31
C002779,2025-08-04,0,0,5,5,18.136000000000003,19.76,3.8,3.2,3,5,0.6,32
C002779,2025-08-11,1,7,3,5,18.136000000000003,19.76,3.8,3.2,3,5,0.6,33
C002779,2025-08-18,0,3,3,6,18.93166666666667,20.745,4.0,3.5,4,6,0.6666666666666666,34
C002780,2025-07-07,0,4,2,2,28.315,28.315,3.0,2.5,2,2,1.0,28
C002780,2025-07-14,0,1,3,3,31.75,38.620000000000005,3.6666666666666665,3.333333333333333,2,3,0.6666666666666666,29
C002780,2025-07-21,0,8,3,3,31.75,38.620000000000005,3.6666666666666665,3.333333333333333,2,3,0.6666666666666666,30
C002780,2025-07-28,0,0,4,4,29.15,29.985000000000003,4.0,3.5,2,4,0.5,31
C002780,2025-08-04,1,7,2,4,29.15,29.985000000000003,4.0,3.5,2,4,0.5,32
C002780,2025-08-11,1,4,4,7,26.812857142857144,21.35,3.857142857142857,3.2857142857142856,4,7,0.5714285714285714,33
C002780,2025-08-18,0,5,5,8,26.3875,22.38,3.75,3.125,5,8,0.625,34
C002781,2025-06-30,0,0,1,1,60.65,60.65,12.0,6.0,0,1,0.0,27
C002781,2025-07-07,0,7,1,1,60.65,60.65,12.0,6.0,0,1,0.0,28
C002781,2025-07-14,0,14,1,1,60.65,60.65,12.0,6.0,0,1,0.0,29
C002781,2025-07-21,0,21,1,1,60.65,60.65,12.0,6.0,0,1,0.0,30
C002781,2025-07-28,0,28,0,1,60.65,60.65,12.0,6.0,0,1,0.0,31
C002781,2025-08-04,0,35,0,1,60.65,60.65,12.0,6.0,0,1,0.0,32
C002781,2025-08-11,0,0,1,2,51.93,51.93,10.0,5.5,0,2,0.0,33
C002781,2025-08-18,0,1,2,3,39.79666666666667,43.21,8.333333333333334,5.0,0,3,0.0,34
C002782,2025-06-30,0,1,1,1,5.9,5.9,1.0,1.0,0,1,0.0,27
C002782,2025-07-07,0,8,1,1,5.9,5.9,1.0,1.0,0,1,0.0,28
C002782,2025-07-14,1,15,1,1,5.9,5.9,1.0,1.0,0,1,0.0,29
C002782,2025-07-21,0,4,2,2,17.195,17.195,3.5,2.5,1,2,0.5,30
C002782,2025-07-28,0,11,1,2,17.195,17.195,3.5,2.5,1,2,0.5,31
C002782,2025-08-04,1,6,2,3,15.736666666666666,12.82,4.0,2.6666666666666665,1,3,0.3333333333333333,32
C002782,2025-08-11,0,4,4,5,19.546,13.16,4.8,3.4,3,5,0.6,33
C002782,2025-08-18,0,6,4,6,19.535,16.32,4.5,3.333333333333333,3,6,0.5,34
C002783,2025-08-11,1,0,2,2,18.845,18.845,3.0,2.5,1,2,0.5,33
C002783,2025-08-18,0,5,3,3,19.40333333333333,20.52,3.0,2.6666666666666665,2,3,0.6666666666666666,34
C002784,2025-07-07,0,1,1,1,34.07,34.07,4.0,3.0,0,1,0.0,28
C002784,2025-07-14,0,6,2,2,31.365,31.365,4.5,4.0,0,2,0.0,29
C002784,2025-07-21,0,13,2,2,31.365,31.365,4.5,4.0,0,2,0.0,30
C002784,2025-07-28,1,20,2,2,31.365,31.365,4.5,4.0,0,2,0.0,31
C002784,2025-08-04,0,4,2,3,24.136666666666667,28.66,3.6666666666666665,3.0,1,3,0.3333333333333333,32
C002784,2025-08-11,0,1,2,4,26.5475,31.22,5.0,3.5,1,4,0.25,33
C002784,2025-08-18,0,0,3,5,30.974,33.78,6.2,4.2,1,5,0.2,34
C002785,2025-06-30,0,2,1,1,2.42,2.42,1.0,1.0,0,1,0.0,27
C002785,2025-07-07,0,9,1,1,2.42,2.42,1.0,1.0,0,1,0.0,28
C002785,2025-07-14,0,16,1,1,2.42,2.42,1.0,1.0,0,1,0.0,29
C002785,2025-07-21,1,23,1,1,2.42,2.42,1.0,1.0,0,1,0.0,30
C002785,2025-07-28,0,3,1,2,15.12,15.12,3.0,3.0,1,2,0.5,31
C002785,2025-08-04,0,10,1,2,15.12,15.12,3.0,3.0,1,2,0.5,32
C002785,2025-08-11,0,17,1,2,15.12,15.12,3.0,3.0,1,2,0.5,33
C002785,2025-08-18,1,0,4,5,29.130000000000003,27.82,4.0,3.6,1,5,0.2,34
C002786,2025-06-30,0,0,1,1,28.05,28.05,4.0,3.0,0,1,0.0,27
C002786,2025-07-07,0,7,1,1,28.05,28.05,4.0,3.0,0,1,0.0,28
C002786,2025-07-14,0,0,2,2,24.82,24.82,4.5,3.0,0,2,0.0,29
C002786,2025-07-21,0,7,2,2,24.82,24.82,4.5,3.0,0,2,0.0,30
C002786,2025-07-28,0,14,1,2,24.82,24.82,4.5,3.0,0,2,0.0,31
C002786,2025-08-04,0,21,1,2,24.82,24.82,4.5,3.0,0,2,0.0,32
C002786,2025-08-11,0,28,0,2,24.82,24.82,4.5,3.0,0,2,0.0,33
C002786,2025-08-18,0,35,0,2,24.82,24.82,4.5,3.0,0,2,0.0,34
C002787,2025-07-07,0,6,1,1,14.920000000000002,14.920000000000002,4.0,4.0,0,1,0.0,28
C002787,2025-07-14,0,2,2,2,27.6,27.6,6.5,5.0,0,2,0.0,29
C002787,2025-07-21,0,9,2,2,27.6,27.6,6.5,5.0,0,2,0.0,30
C002787,2025-07-28,0,16,2,2,27.6,27.6,6.5,5.0,0,2,0.0,31
C002787,2025-08-04,0,23,1,2,27.6,27.6,6.5,5.0,0,2,0.0,32
C002787,2025-08-11,0,30,0,2,27.6,27.6,6.5,5.0,0,2,0.0,33
C002787,2025-08-18,0,37,0,2,27.6,27.6,6.5,5.0,0,2,0.0,34
C002788,2025-07-07,0,1,2,2,14.53,14.53,3.0,3.0,1,2,0.5,28
C002788,2025-07-14,1,8,2,2,14.53,14.53,3.0,3.0,1,2,0.5,29
C002788,2025-07-21,0,1,5,5,21.214,23.14,4.0,3.4,2,5,0.4,30
C002788,2025-07-28,0,0,7,7,28.445714285714285,27.03,4.714285714285714,4.0,2,7,0.2857142857142857,31
C002788,2025-08-04,0,1,8,10,28.117,25.615,4.7,4.0,2,10,0.2,32
C002788,2025-08-11,0,8,8,10,28.117,25.615,4.7,4.0,2,10,0.2,33
C002788,2025-08-18,0,6,6,11,27.29181818181818,24.2,4.818181818181818,4.090909090909091,2,11,0.1818181818181818,34
C002789,2025-07-07,0,4,1,1,54.41,54.41,5.0,3.0,1,1,1.0,28
C002789,2025-07-14,0,11,1,1,54.41,54.41,5.0,3.0,1,1,1.0,29
C002789,2025-07-21,0,2,2,2,30.25,30.25,3.5,2.0,1,2,0.5,30
C002789,2025-07-28,1,2,3,3,27.94666666666667,23.34,3.333333333333333,2.333333333333333,1,3,0.3333333333333333,31
C002789,2025-08-04,0,0,4,5,29.324,23.34,4.0,3.2,2,5,0.4,32
C002789,2025-08-11,0,7,4,5,29.324,23.34,4.0,3.2,2,5,0.4,33
C002789,2025-08-18,1,14,3,5,29.324,23.34,4.0,3.2,2,5,0.4,34
C002790,2025-07-14,0,5,1,1,6.2,6.2,1.0,1.0,1,1,1.0,29
C002790,2025-07-21,0,0,2,2,47.125,47.125,6.5,4.0,1,2,0.5,30
C002790,2025-07-28,0,7,2,2,47.125,47.125,6.5,4.0,1,2,0.5,31
C002790,2025-08-04,0,14,2,2,47.125,47.125,6.5,4.0,1,2,0.5,32
C002790,2025-08-11,0,21,1,2,47.125,47.125,6.5,4.0,1,2,0.5,33
C002790,2025-08-18,0,1,1,3,38.47666666666667,21.18,6.333333333333333,4.0,1,3,0.3333333333333333,34
C002791,2025-07-07,0,3,1,1,10.8,10.8,3.0,3.0,1,1,1.0,28
C002791,2025-07-14,1,10,1,1,10.8,10.8,3.0,3.0,1,1,1.0,29
C002791,2025-07-21,0,5,2,2,20.52,20.52,4.0,4.0,2,2,1.0,30
C002791,2025-07-28,0,2,3,3,30.02333333333333,30.24,5.666666666666667,5.333333333333333,2,3,0.6666666666666666,31
C002791,2025-08-04,1,9,2,3,30.02333333333333,30.24,5.666666666666667,5.333333333333333,2,3,0.6666666666666666,32
C002791,2025-08-11,0,5,3,4,26.8675,23.82,5.25,5.0,3,4,0.75,33
C002791,2025-08-18,0,12,2,4,26.8675,23.82,5.25,5.0,3,4,0.75,34
C002792,2025-06-30,0,0,1,1,22.8,22.8,4.0,3.0,0,1,0.0,27
C002792,2025-07-07,0,6,2,2,24.665,24.665,4.0,3.5,0,2,0.0,28
C002792,2025-07-14,0,0,3,3,20.44,22.8,3.0,2.6666666666666665,0,3,0.0,29
C002792,2025-07-21,0,7,3,3,20.44,22.8,3.0,2.6666666666666665,0,3,0.0,30
C002792,2025-07-28,0,6,3,4,16.6525,17.395,2.75,2.5,0,4,0.0,31
C002792,2025-08-04,0,0,3,5,14.104,11.99,2.4,2.2,0,5,0.0,32
C002792,2025-08-11,0,7,2,5,14.104,11.99,2.4,2.2,0,5,0.0,33
C002792,2025-08-18,0,1,3,6,13.866666666666667,12.335,2.1666666666666665,2.0,0,6,0.0,34
C002793,2025-07-07,0,3,1,1,2.46,2.46,1.0,1.0,0,1,0.0,28
C002793,2025-07-14,0,10,1,1,2.46,2.46,1.0,1.0,0,1,0.0,29
C002793,2025-07-21,0,6,2,2,3.59,3.59,1.5,1.0,0,2,0.0,30
C002793,2025-07-28,0,13,2,2,3.59,3.59,1.5,1.0,0,2,0.0,31
C002793,2025-08-04,1,20,1,2,3.59,3.59,1.5,1.0,0,2,0.0,32
C002793,2025-08-11,0,4,2,3,15.813333333333334,4.72,3.0,2.0,1,3,0.3333333333333333,33
C002793,2025-08-18,1,0,2,4,15.82,10.28,3.75,2.25,1,4,0.25,34
C002794,2025-07-21,1,4,1,1,11.67,11.67,2.0,2.0,1,1,1.0,30
C002794,2025-07-28,0,3,2,2,10.77,10.77,2.5,2.0,2,2,1.0,31
C002794,2025-08-04,0,1,3,3,12.69,11.67,3.0,2.0,2,3,0.6666666666666666,32
C002794,2025-08-11,1,2,4,4,15.47,14.1,4.0,2.25,2,4,0.5,33
C002794,2025-08-18,0,5,4,5,16.572,16.53,4.0,2.6,3,5,0.6,34
C002795,2025-07-07,0,1,1,1,10.58,10.58,3.0,2.0,0,1,0.0,28
C002795,2025-07-14,0,2,2,2,24.475,24.475,6.0,4.5,0,2,0.0,29
C002795,2025-07-21,0,9,2,2,24.475,24.475,6.0,4.5,0,2,0.0,30
C002795,2025-07-28,0,16,2,2,24.475,24.475,6.0,4.5,0,2,0.0,31
C002795,2025-08-04,1,1,2,3,17.903333333333332,10.58,4.666666666666667,3.6666666666666665,0,3,0.0,32
C002795,2025-08-11,1,4,2,4,14.427499999999998,7.67,3.75,3.0,1,4,0.25,33
C002795,2025-08-18,0,5,4,6,17.151666666666667,11.705,3.8333333333333335,2.6666666666666665,3,6,0.5,34
C002796,2025-07-07,0,3,1,1,12.08,12.08,2.0,2.0,1,1,1.0,28
C002796,2025-07-14,0,10,1,1,12.08,12.08,2.0,2.0,1,1,1.0,29
C002796,2025-07-21,0,17,1,1,12.08,12.08,2.0,2.0,1,1,1.0,30
C002796,2025-07-28,1,24,1,1,12.08,12.08,2.0,2.0,1,1,1.0,31
C002796,2025-08-04,1,2,3,4,7.96,8.43,1.75,1.75,2,4,0.5,32
C002796,2025-08-11,0,5,4,5,14.882,12.08,2.4,2.4,3,5,0.6,33
C002796,2025-08-18,0,1,5,6,15.536666666666669,12.13,2.6666666666666665,2.6666666666666665,3,6,0.5,34
C002797,2025-07-14,1,0,1,1,37.580000000000005,37.580000000000005,4.0,2.0,0,1,0.0,29
C002797,2025-07-21,1,0,4,4,37.485,35.955,4.5,2.5,1,4,0.25,30
C002797,2025-07-28,0,2,7,7,30.43285714285714,34.239999999999995,4.714285714285714,2.857142857142857,2,7,0.2857142857142857,31
C002797,2025-08-04,1,0,8,8,29.325000000000003,27.905,5.0,3.125,2,8,0.25,32
C002797,2025-08-11,1,2,9,10,29.405,27.905,4.9,3.3,3,10,0.3,33
C002797,2025-08-18,0,4,7,11,28.91454545454545,24.01,4.909090909090909,3.272727272727273,4,11,0.3636363636363636,34
C002798,2025-07-14,0,2,1,1,22.55,22.55,6.0,6.0,0,1,0.0,29
C002798,2025-07-21,0,9,1,1,22.55,22.55,6.0,6.0,0,1,0.0,30
C002798,2025-07-28,1,16,1,1,22.55,22.55,6.0,6.0,0,1,0.0,31
C002798,2025-08-04,0,4,2,2,12.235,12.235,3.5,3.5,1,2,0.5,32
C002798,2025-08-11,0,11,1,2,12.235,12.235,3.5,3.5,1,2,0.5,33
C002798,2025-08-18,0,18,1,2,12.235,12.235,3.5,3.5,1,2,0.5,34
C002799,2025-07-07,0,1,2,2,8.975,8.975,2.0,2.0,1,2,0.5,28
C002799,2025-07-14,0,8,2,2,8.975,8.975,2.0,2.0,1,2,0.5,29
C002799,2025-07-21,1,15,2,2,8.975,8.975,2.0,2.0,1,2,0.5,30
C002799,2025-07-28,0,4,3,3,9.6,10.85,1.6666666666666667,1.6666666666666667,2,3,0.6666666666666666,31
C002799,2025-08-04,0,6,2,4,15.12,12.72,2.25,2.25,2,4,0.5,32
C002799,2025-08-11,0,1,3,5,17.583999999999996,14.59,3.2,2.8,2,5,0.4,33
C002799,2025-08-18,1,8,3,5,17.583999999999996,14.59,3.2,2.8,2,5,0.4,34
C002800,2025-07-07,1,4,1,1,18.08,18.08,3.0,3.0,1,1,1.0,28
C002800,2025-07-14,0,1,3,3,16.466666666666665,18.08,3.333333333333333,3.0,2,3,0.6666666666666666,29
C002800,2025-07-21,1,8,3,3,16.466666666666665,18.08,3.333333333333333,3.0,2,3,0.6666666666666666,30
C002800,2025-07-28,1,4,4,4,15.505,15.349999999999998,3.25,2.5,3,4,0.75,31
C002800,2025-08-04,0,5,6,7,17.524285714285714,12.62,3.2857142857142856,2.571428571428572,5,7,0.7142857142857143,32
C002800,2025-08-11,0,3,6,9,19.66555555555556,18.08,3.555555555555556,2.7777777777777777,5,9,0.5555555555555556,33
C002800,2025-08-18,0,10,6,9,19.66555555555556,18.08,3.555555555555556,2.7777777777777777,5,9,0.5555555555555556,34
C002801,2025-07-14,0,6,1,1,50.99,50.99,6.0,4.0,1,1,1.0,29
C002801,2025-07-21,0,13,1,1,50.99,50.99,6.0,4.0,1,1,1.0,30
C002801,2025-07-28,0,20,1,1,50.99,50.99,6.0,4.0,1,1,1.0,31
C002801,2025-08-04,0,3,2,2,50.61,50.61,7.0,4.5,1,2,0.5,32
C002801,2025-08-11,0,10,1,2,50.61,50.61,7.0,4.5,1,2,0.5,33
C002801,2025-08-18,0,17,1,2,50.61,50.61,7.0,4.5,1,2,0.5,34
C002802,2025-07-07,0,1,1,1,4.13,4.13,1.0,1.0,0,1,0.0,28
C002802,2025-07-14,0,8,1,1,4.13,4.13,1.0,1.0,0,1,0.0,29
C002802,2025-07-21,0,2,2,2,9.88,9.88,3.0,2.0,0,2,0.0,30
C002802,2025-07-28,0,1,3,3,37.59,15.63,5.333333333333333,3.0,0,3,0.0,31
C002802,2025-08-04,1,6,3,4,37.50749999999999,26.445,6.0,3.25,0,4,0.0,32
C002802,2025-08-11,1,1,5,6,28.805,14.9,4.5,2.6666666666666665,1,6,0.1666666666666666,33
C002802,2025-08-18,0,5,5,7,25.11,14.170000000000002,4.0,2.4285714285714284,2,7,0.2857142857142857,34
C002803,2025-07-07,0,1,1,1,29.19,29.19,5.0,4.0,0,1,0.0,28
C002803,2025-07-14,0,8,1,1,29.19,29.19,5.0,4.0,0,1,0.0,29
C002803,2025-07-21,0,15,1,1,29.19,29.19,5.0,4.0,0,1,0.0,30
C002803,2025-07-28,0,22,1,1,29.19,29.19,5.0,4.0,0,1,0.0,31
C002803,2025-08-04,0,29,0,1,29.19,29.19,5.0,4.0,0,1,0.0,32
C002803,2025-08-11,0,36,0,1,29.19,29.19,5.0,4.0,0,1,0.0,33
C002803,2025-08-18,0,43,0,1,29.19,29.19,5.0,4.0,0,1,0.0,34
C002804,2025-07-07,0,3,2,2,19.415,19.415,5.5,3.5,2,2,1.0,28
C002804,2025-07-14,0,10,2,2,19.415,19.415,5.5,3.5,2,2,1.0,29
C002804,2025-07-21,0,17,2,2,19.415,19.415,5.5,3.5,2,2,1.0,30
C002804,2025-07-28,0,24,2,2,19.415,19.415,5.5,3.5,2,2,1.0,31
C002804,2025-08-04,0,0,1,3,22.17,21.24,5.333333333333333,3.6666666666666665,2,3,0.6666666666666666,32
C002804,2025-08-11,1,7,1,3,22.17,21.24,5.333333333333333,3.6666666666666665,2,3,0.6666666666666666,33
C002804,2025-08-18,0,3,2,4,24.27,24.46,5.25,4.0,3,4,0.75,34
C002805,2025-07-14,0,6,1,1,17.39,17.39,1.0,1.0,0,1,0.0,29
C002805,2025-07-21,0,13,1,1,17.39,17.39,1.0,1.0,0,1,0.0,30
C002805,2025-07-28,1,6,2,2,18.425,18.425,3.0,2.0,0,2,0.0,31
C002805,2025-08-04,0,4,3,3,13.82,17.39,2.6666666666666665,2.0,1,3,0.3333333333333333,32
C002805,2025-08-11,0,11,2,3,13.82,17.39,2.6666666666666665,2.0,1,3,0.3333333333333333,33
C002805,2025-08-18,0,1,3,4,18.1025,18.425,3.25,2.75,1,4,0.25,34
C002806,2025-06-30,1,0,1,1,26.31,26.31,5.0,3.0,0,1,0.0,27
C002806,2025-07-07,0,6,2,2,14.97,14.97,3.0,2.0,1,2,0.5,28
C002806,2025-07-14,0,13,2,2,14.97,14.97,3.0,2.0,1,2,0.5,29
C002806,2025-07-21,1,1,3,3,11.396666666666668,4.25,2.333333333333333,1.6666666666666667,1,3,0.3333333333333333,30
C002806,2025-07-28,0,2,4,5,18.69,26.31,3.2,2.8,2,5,0.4,31
C002806,2025-08-04,0,2,4,6,16.723333333333333,16.6,3.0,2.6666666666666665,2,6,0.3333333333333333,32
C002806,2025-08-11,1,0,5,7,15.06857142857143,6.890000000000001,2.7142857142857144,2.4285714285714284,2,7,0.2857142857142857,33
C002806,2025-08-18,0,2,7,10,17.315,19.24,2.9,2.4,3,10,0.3,34
C002807,2025-06-30,0,1,1,1,28.85,28.85,6.0,3.0,0,1,0.0,27
C002807,2025-07-07,0,8,1,1,28.85,28.85,6.0,3.0,0,1,0.0,28
C002807,2025-07-14,0,2,2,2,18.535,18.535,4.0,2.5,0,2,0.0,29
C002807,2025-07-21,1,9,2,2,18.535,18.535,4.0,2.5,0,2,0.0,30
C002807,2025-07-28,0,5,2,3,13.983333333333334,8.219999999999999,3.0,2.0,1,3,0.3333333333333333,31
C002807,2025-08-04,0,12,2,3,13.983333333333334,8.219999999999999,3.0,2.0,1,3,0.3333333333333333,32
C002807,2025-08-11,0,19,1,3,13.983333333333334,8.219999999999999,3.0,2.0,1,3,0.3333333333333333,33
C002807,2025-08-18,0,0,2,4,18.4025,18.535,3.75,2.5,1,4,0.25,34
C002808,2025-07-07,1,2,2,2,57.66,57.66,7.5,5.5,0,2,0.0,28
C002808,2025-07-14,0,4,3,3,42.97333333333333,50.53,5.666666666666667,4.333333333333333,1,3,0.3333333333333333,29
C002808,2025-07-21,0,1,4,4,35.0075,32.065,5.0,4.0,1,4,0.25,30
C002808,2025-07-28,0,8,4,4,35.0075,32.065,5.0,4.0,1,4,0.25,31
C002808,2025-08-04,0,15,2,4,35.0075,32.065,5.0,4.0,1,4,0.25,32
C002808,2025-08-11,0,22,1,4,35.0075,32.065,5.0,4.0,1,4,0.25,33
C002808,2025-08-18,1,29,0,4,35.0075,32.065,5.0,4.0,1,4,0.25,34
C002809,2025-07-07,0,4,1,1,17.919999999999998,17.919999999999998,4.0,3.0,1,1,1.0,28
C002809,2025-07-14,0,2,2,2,38.5,38.5,9.0,6.5,1,2,0.5,29
C002809,2025-07-21,0,0,3,3,28.33333333333333,17.919999999999998,6.666666666666667,5.0,1,3,0.3333333333333333,30
C002809,2025-07-28,0,0,4,4,23.0725,12.96,5.75,4.0,1,4,0.25,31
C002809,2025-08-04,0,7,3,4,23.0725,12.96,5.75,4.0,1,4,0.25,32
C002809,2025-08-11,0,14,2,4,23.0725,12.96,5.75,4.0,1,4,0.25,33
C002809,2025-08-18,0,21,1,4,23.0725,12.96,5.75,4.0,1,4,0.25,34
C002810,2025-07-14,1,4,2,2,6.9,6.9,1.5,1.5,1,2,0.5,29
C002810,2025-07-21,1,4,3,3,12.593333333333334,9.79,2.0,2.0,2,3,0.6666666666666666,30
C002810,2025-07-28,1,4,5,5,19.53,23.98,3.6,3.4,4,5,0.8,31
C002810,2025-08-04,0,4,6,6,17.295,16.884999999999998,3.1666666666666665,3.0,5,6,0.8333333333333334,32
C002810,2025-08-11,1,11,4,6,17.295,16.884999999999998,3.1666666666666665,3.0,5,6,0.8333333333333334,33
C002810,2025-08-18,1,3,4,7,16.51571428571429,11.84,3.0,2.857142857142857,6,7,0.8571428571428571,34
C002811,2025-06-30,1,2,1,1,29.160000000000004,29.160000000000004,6.0,4.0,0,1,0.0,27
C002811,2025-07-07,0,3,3,3,14.463333333333331,7.61,3.333333333333333,2.6666666666666665,2,3,0.6666666666666666,28
C002811,2025-07-14,0,6,4,4,17.375,16.86,4.25,3.5,2,4,0.5,29
C002811,2025-07-21,0,1,5,5,14.446000000000002,7.61,3.6,3.0,2,5,0.4,30
C002811,2025-07-28,0,8,4,5,14.446000000000002,7.61,3.6,3.0,2,5,0.4,31
C002811,2025-08-04,0,15,2,5,14.446000000000002,7.61,3.6,3.0,2,5,0.4,32
C002811,2025-08-11,0,1,2,6,20.64,16.86,4.333333333333333,3.1666666666666665,2,6,0.3333333333333333,33
C002811,2025-08-18,1,1,2,7,18.40571428571429,7.61,3.857142857142857,2.857142857142857,2,7,0.2857142857142857,34
C002812,2025-07-07,0,1,1,1,61.11,61.11,7.0,3.0,0,1,0.0,28
C002812,2025-07-14,0,0,2,2,48.735,48.735,7.0,4.0,0,2,0.0,29
C002812,2025-07-21,1,7,2,2,48.735,48.735,7.0,4.0,0,2,0.0,30
C002812,2025-07-28,0,2,4,4,30.9625,27.715,5.25,3.25,1,4,0.25,31
C002812,2025-08-04,0,6,4,5,28.630000000000003,19.3,5.4,3.2,1,5,0.2,32
C002812,2025-08-11,1,13,3,5,28.630000000000003,19.3,5.4,3.2,1,5,0.2,33
C002812,2025-08-18,1,5,4,6,27.421666666666667,20.340000000000003,5.0,3.1666666666666665,2,6,0.3333333333333333,34
C002813,2025-07-07,1,3,1,1,20.06,20.06,2.0,2.0,1,1,1.0,28
C002813,2025-07-14,0,6,2,2,14.470000000000002,14.470000000000002,2.5,1.5,2,2,1.0,29
C002813,2025-07-21,0,13,2,2,14.470000000000002,14.470000000000002,2.5,1.5,2,2,1.0,30
C002813,2025-07-28,0,0,3,3,12.230000000000002,8.88,2.333333333333333,1.3333333333333333,2,3,0.6666666666666666,31
C002813,2025-08-04,1,7,2,3,12.230000000000002,8.88,2.333333333333333,1.3333333333333333,2,3,0.6666666666666666,32
C002813,2025-08-11,0,4,2,4,16.9175,14.470000000000002,3.25,2.0,3,4,0.75,33
C002813,2025-08-18,0,11,2,4,16.9175,14.470000000000002,3.25,2.0,3,4,0.75,34
C002814,2025-06-30,1,0,1,1,27.03,27.03,5.0,3.0,0,1,0.0,27
C002814,2025-07-07,0,3,2,2,26.375,26.375,4.5,3.5,1,2,0.5,28
C002814,2025-07-14,0,0,3,3,21.64,25.72,4.333333333333333,3.0,1,3,0.3333333333333333,29
C002814,2025-07-21,1,2,4,4,17.295,18.945,3.5,2.5,1,4,0.25,30
C002814,2025-07-28,0,5,4,5,20.686,25.72,4.2,2.8,2,5,0.4,31
C002814,2025-08-04,0,12,3,5,20.686,25.72,4.2,2.8,2,5,0.4,32
C002814,2025-08-11,0,6,3,6,20.94833333333333,23.99,3.8333333333333335,2.5,2,6,0.3333333333333333,33
C002814,2025-08-18,0,13,2,6,20.94833333333333,23.99,3.8333333333333335,2.5,2,6,0.3333333333333333,34
C002815,2025-06-30,0,2,1,1,10.51,10.51,3.0,2.0,0,1,0.0,27
C002815,2025-07-07,1,9,1,1,10.51,10.51,3.0,2.0,0,1,0.0,28
